id,Z-0_FA_AA,Z-1_FA_AA,Z-2_FA_AA,Z-3_FA_AA,Z-4_FA_AA,Z-5_FA_AA,Z-6_FA_AA,I-0_FA_AA,I-1_FA_AA,I-2_FA_AA,I-3_FA_AA,I-4_FA_AA,I-5_FA_AA,I-6_FA_AA,T-0_FA_AA,T-1_FA_AA,T-2_FA_AA,T-3_FA_AA,T-4_FA_AA,T-5_FA_AA,T-6_FA_AA,S-0_FA_AA,S-1_FA_AA,S-2_FA_AA,S-3_FA_AA,S-4_FA_AA,S-5_FA_AA,S-6_FA_AA,chi-0_FA_AA,chi-1_FA_AA,chi-2_FA_AA,chi-3_FA_AA,chi-4_FA_AA,chi-5_FA_AA,chi-6_FA_AA
ir_tbp_1_dft-nme3_1_dft-oxaz_1_dft-hicn_1_fluoride_1_smi1_1_s_1,6488.0,6340.0,8000.0,5202.0,2286.0,950.0,278.0,28.0,58.0,110.0,140.0,194.0,120.0,94.0,174.0,472.0,708.0,766.0,614.0,396.0,194.0,9.433,25.718,40.593,48.577,43.079,26.182,13.696,178.356,378.277,737.553,911.265,1209.513,747.211,486.992
ir_tbp_1_dft-asme3_1_dft-py_1_dft-co_1_bromide_1_smi1_1_s_1,8694.0,15614.0,11390.0,8102.0,5092.0,2190.0,704.0,28.0,58.0,102.0,136.0,194.0,90.0,98.0,166.0,434.0,636.0,736.0,574.0,404.0,282.0,11.925,31.51,47.566,55.81,52.549,28.722,19.863,165.712,353.354,610.256,824.599,1153.22,531.057,531.507
ir_tbp_1_dft-pph3_1_dft-sime_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,7256.0,8216.0,10890.0,15158.0,15024.0,11644.0,8056.0,57.0,120.0,204.0,278.0,346.0,436.0,522.0,324.0,834.0,1272.0,1614.0,1910.0,2220.0,2348.0,20.465,53.353,83.598,110.2,134.138,152.115,154.309,335.934,745.354,1240.506,1658.158,2080.842,2682.418,3143.158
ir_tbp_1_dft-pyz_1_dft-pyz_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,6694.0,7446.0,8504.0,9710.0,4440.0,2782.0,1682.0,30.0,66.0,114.0,146.0,162.0,162.0,128.0,192.0,544.0,776.0,884.0,806.0,616.0,386.0,12.367,33.79,51.12,61.846,59.996,49.312,32.827,196.891,437.316,767.737,955.339,1075.929,1048.721,796.317
ir_tbp_1_dft-pyz_1_dft-pyz_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,6656.0,7340.0,8396.0,8904.0,3648.0,2264.0,1110.0,27.0,60.0,102.0,140.0,156.0,132.0,86.0,174.0,508.0,746.0,836.0,674.0,424.0,200.0,11.642,31.836,48.61,59.303,54.358,39.048,20.87,180.708,401.528,696.784,920.139,1036.935,849.012,553.543
ir_tbp_1_dft-py_1_dft-sime_1_dft-co_1_chloride_1_smi1_1_s_1,6840.0,8084.0,6852.0,8780.0,6338.0,2574.0,1228.0,32.0,68.0,120.0,146.0,174.0,178.0,110.0,194.0,500.0,708.0,838.0,816.0,614.0,470.0,12.28,32.231,46.998,56.354,61.537,48.536,28.71,198.512,439.757,787.991,924.638,1078.969,1131.07,641.312
ir_tbp_1_dft-pet3_1_dft-nme3_1_dft-iacn_1_chloride_1_smi1_1_s_1,6964.0,8430.0,9668.0,10134.0,6246.0,3144.0,1548.0,43.0,84.0,160.0,212.0,312.0,336.0,360.0,244.0,616.0,896.0,1172.0,1344.0,1344.0,990.0,13.638,35.242,56.404,79.211,90.323,80.068,62.104,240.312,501.118,913.344,1205.09,1799.868,1954.815,1919.619
ir_tbp_1_dft-pet3_1_dft-pme3_1_dft-co_1_dft-cn_1_smi1_1_s_1,6912.0,8232.0,10740.0,9204.0,5662.0,2952.0,1080.0,40.0,78.0,148.0,210.0,314.0,342.0,306.0,226.0,584.0,882.0,1180.0,1304.0,1116.0,630.0,13.386,35.585,57.677,78.718,89.28,77.884,47.653,223.195,450.069,790.762,1167.341,1769.18,1987.893,1646.568
ir_tbp_1_dft-asme3_1_dft-asme3_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,8614.0,15142.0,13412.0,10594.0,5922.0,2746.0,1014.0,36.0,70.0,128.0,166.0,278.0,226.0,278.0,198.0,492.0,738.0,948.0,1008.0,896.0,506.0,13.078,34.775,54.171,69.274,74.212,60.438,41.549,204.824,410.164,693.684,956.171,1556.028,1363.502,1511.652
ir_tbp_1_dft-pph3_1_dft-iz_1_dft-co_1_dft-cch_1_smi1_1_s_1,7200.0,7890.0,11064.0,13388.0,13180.0,11002.0,7268.0,49.0,104.0,168.0,236.0,278.0,352.0,424.0,272.0,704.0,1076.0,1320.0,1552.0,1828.0,1834.0,19.288,49.289,76.565,98.685,117.189,135.439,134.571,292.813,645.175,1023.946,1389.023,1673.632,2184.047,2571.77
ir_tbp_1_dft-pet3_1_dft-sime_1_dft-co_1_dft-no2_1_smi1_1_s_1,6950.0,9652.0,10004.0,12086.0,8634.0,4198.0,2140.0,45.0,94.0,178.0,240.0,338.0,420.0,278.0,286.0,776.0,1132.0,1560.0,1788.0,1432.0,1034.0,14.749,42.182,65.561,87.917,107.852,96.8,59.848,271.892,594.149,1077.591,1492.828,2110.2,2596.972,1638.772
ir_tbp_1_dft-pme3_1_dft-pme3_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,6772.0,7946.0,9820.0,6392.0,2892.0,1286.0,236.0,33.0,64.0,116.0,160.0,272.0,208.0,236.0,180.0,456.0,708.0,912.0,924.0,680.0,236.0,11.5,30.667,48.718,64.206,65.416,46.835,22.68,178.996,363.791,607.347,898.071,1464.675,1207.844,1142.24
ir_tbp_1_dft-asme3_1_dft-sime_1_dft-co_1_chloride_1_smi1_1_s_1,7812.0,12868.0,9948.0,9038.0,6136.0,2492.0,810.0,34.0,70.0,132.0,166.0,248.0,176.0,150.0,208.0,540.0,802.0,978.0,902.0,744.0,546.0,12.51,34.271,52.801,64.013,69.236,48.055,31.601,200.377,431.179,792.01,1024.385,1467.257,1078.828,827.64
ir_tbp_1_dft-pet3_1_dft-oxaz_1_dft-co_1_bromide_1_smi1_1_s_1,7936.0,12458.0,9684.0,10888.0,7598.0,2740.0,1158.0,36.0,74.0,140.0,186.0,244.0,262.0,192.0,220.0,580.0,842.0,1052.0,1096.0,864.0,552.0,13.199,35.289,55.141,69.544,79.574,60.006,34.844,213.132,455.959,843.04,1080.909,1495.493,1528.573,1055.643
ir_tbp_1_dft-ime_1_dft-ime_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,6844.0,6710.0,8040.0,10610.0,6590.0,3234.0,1988.0,36.0,74.0,126.0,146.0,196.0,218.0,212.0,200.0,492.0,714.0,868.0,948.0,874.0,772.0,13.203,33.077,49.247,61.56,72.089,63.089,48.338,216.352,476.822,796.367,912.512,1198.964,1316.512,1269.008
ir_tbp_1_dft-pme3_1_dft-nme3_1_dft-co_1_dft-sh_1_smi1_1_s_1,6794.0,7912.0,9164.0,6244.0,2608.0,972.0,162.0,31.0,60.0,112.0,156.0,260.0,180.0,162.0,172.0,440.0,684.0,856.0,782.0,504.0,162.0,10.731,27.597,44.263,60.71,58.675,35.266,15.568,174.845,356.459,631.647,903.122,1440.889,1052.568,784.08
ir_tbp_1_dft-pme3_1_dft-asme3_1_dft-co_1_dft-cn_1_smi1_1_s_1,7662.0,11364.0,11400.0,7416.0,3244.0,1188.0,162.0,31.0,60.0,112.0,156.0,260.0,180.0,162.0,172.0,440.0,684.0,856.0,782.0,504.0,162.0,11.482,30.536,48.892,62.91,61.814,39.73,15.568,174.604,343.537,588.281,890.764,1435.94,1119.096,784.08
ir_tbp_1_dft-ime_1_dft-nme3_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,6552.0,5064.0,8770.0,7698.0,4322.0,2506.0,1028.0,34.0,68.0,120.0,152.0,230.0,196.0,196.0,188.0,470.0,704.0,864.0,874.0,808.0,556.0,11.567,28.781,44.89,59.56,64.383,54.24,39.469,203.193,434.701,745.479,931.62,1363.177,1247.344,1106.336
ir_tbp_1_dft-pph3_1_dft-phos_1_dft-iacn_1_chloride_1_smi1_1_s_1,7640.0,11090.0,11608.0,15242.0,16260.0,13058.0,8546.0,53.0,112.0,184.0,248.0,286.0,360.0,440.0,296.0,752.0,1110.0,1372.0,1592.0,1914.0,2078.0,21.355,54.711,84.195,107.737,128.668,149.178,148.892,307.542,675.419,1087.486,1436.919,1686.643,2178.695,2625.441
ir_tbp_1_dft-pyz_1_dft-oxaz_1_dft-hicn_1_bromide_1_smi1_1_s_1,7712.0,11436.0,9074.0,8286.0,4094.0,1352.0,442.0,25.0,56.0,102.0,126.0,130.0,104.0,66.0,172.0,504.0,694.0,700.0,566.0,342.0,138.0,11.104,30.459,48.049,52.194,44.388,26.381,11.894,162.822,370.423,692.786,810.764,841.135,640.6,385.823
ir_tbp_1_dft-iz_1_dft-oxaz_1_dft-co_1_bromide_1_smi1_1_s_1,7690.0,10748.0,7238.0,7864.0,4502.0,1216.0,606.0,23.0,50.0,86.0,100.0,102.0,68.0,56.0,142.0,372.0,520.0,500.0,410.0,284.0,196.0,10.407,26.611,38.53,40.967,38.013,20.974,13.179,154.071,340.934,611.29,632.28,699.968,441.34,341.308
ir_tbp_1_dft-asme3_1_dft-phos_1_dft-co_1_chloride_1_smi1_1_s_1,7934.0,13034.0,10886.0,7998.0,4536.0,2142.0,780.0,28.0,56.0,98.0,132.0,178.0,110.0,102.0,154.0,390.0,576.0,646.0,532.0,416.0,288.0,12.167,31.208,48.003,56.556,51.418,32.882,21.124,162.49,326.688,542.659,768.965,1013.676,687.605,565.067
ir_tbp_1_dft-nme3_1_dft-sime_1_dft-co_1_dft-itcn_1_smi1_1_s_1,6824.0,5432.0,9076.0,10170.0,5300.0,3816.0,2146.0,36.0,72.0,132.0,170.0,250.0,220.0,216.0,204.0,516.0,780.0,954.0,962.0,912.0,656.0,12.697,30.649,47.927,64.613,70.911,63.906,52.21,217.281,461.119,826.079,1049.325,1495.233,1408.025,1246.0
ir_tbp_1_dft-phos_1_dft-py_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,6732.0,6642.0,7916.0,7300.0,5016.0,2574.0,1398.0,29.0,60.0,92.0,124.0,134.0,132.0,126.0,152.0,380.0,546.0,620.0,588.0,540.0,422.0,12.222,30.382,44.156,52.281,50.25,43.849,32.577,170.732,368.143,554.512,729.003,794.566,793.133,722.454
ir_tbp_1_dft-pet3_1_dft-oxaz_1_dft-hicn_1_fluoride_1_smi1_1_s_1,6778.0,7224.0,8406.0,9436.0,5292.0,2626.0,1394.0,37.0,74.0,138.0,184.0,232.0,278.0,242.0,212.0,544.0,792.0,962.0,1058.0,966.0,650.0,12.249,32.165,50.499,64.338,69.779,62.517,43.635,222.458,456.647,827.16,1084.876,1451.688,1670.86,1349.915
ir_tbp_1_dft-pyz_1_dft-py_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,6618.0,6260.0,8024.0,7958.0,4662.0,2676.0,1494.0,30.0,64.0,106.0,134.0,142.0,148.0,130.0,176.0,464.0,644.0,730.0,694.0,612.0,456.0,12.057,31.336,46.151,54.954,53.077,47.064,34.139,187.158,412.618,684.453,853.45,897.008,936.723,775.227
ir_tbp_1_dft-phos_1_dft-sime_1_dft-co_1_iodide_1_smi1_1_s_1,9536.0,13820.0,10236.0,11772.0,9282.0,4350.0,1572.0,32.0,66.0,116.0,144.0,166.0,168.0,134.0,182.0,458.0,664.0,756.0,714.0,600.0,496.0,13.812,33.48,50.768,60.889,64.765,54.787,34.404,191.156,410.011,705.445,865.301,979.571,1001.08,823.152
ir_tbp_1_dft-nme3_1_dft-py_1_dft-iacn_1_chloride_1_smi1_1_s_1,6742.0,8626.0,8732.0,7108.0,3444.0,1484.0,590.0,32.0,68.0,128.0,166.0,236.0,168.0,128.0,210.0,598.0,864.0,1026.0,866.0,594.0,350.0,11.503,32.27,51.384,64.617,61.089,38.796,23.318,189.855,425.604,810.351,1026.628,1389.897,979.788,685.061
ir_tbp_1_dft-pph3_1_dft-iz_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,7300.0,8248.0,11186.0,15444.0,14412.0,12110.0,8866.0,53.0,112.0,182.0,244.0,290.0,382.0,482.0,294.0,748.0,1118.0,1382.0,1682.0,2072.0,2204.0,20.489,52.182,80.054,103.165,125.384,149.917,158.116,320.976,703.278,1121.679,1448.61,1776.688,2420.65,2977.085
ir_tbp_1_dft-pme3_1_dft-ime_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,6984.0,6930.0,9326.0,10634.0,5576.0,3830.0,2100.0,35.0,70.0,122.0,154.0,236.0,208.0,224.0,192.0,478.0,716.0,890.0,932.0,896.0,620.0,13.311,32.849,49.921,64.494,71.953,65.239,52.21,205.404,433.27,719.489,931.59,1394.835,1289.649,1255.24
ir_tbp_1_dft-pph3_1_dft-iz_1_dft-co_1_dft-oh_1_smi1_1_s_1,7192.0,8130.0,10394.0,13106.0,12948.0,10592.0,6822.0,48.0,102.0,166.0,234.0,272.0,340.0,404.0,268.0,696.0,1064.0,1294.0,1502.0,1744.0,1730.0,18.658,47.982,74.577,95.099,111.111,126.396,124.249,291.641,640.002,1025.035,1402.716,1673.083,2153.67,2474.577
ir_tbp_1_dft-pph3_1_dft-pph3_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,7968.0,13440.0,15132.0,21464.0,26122.0,23844.0,16884.0,75.0,164.0,270.0,396.0,496.0,684.0,840.0,448.0,1212.0,1860.0,2520.0,3252.0,4020.0,4188.0,28.854,78.489,123.41,168.289,218.238,274.784,288.127,447.215,1016.644,1638.443,2381.25,3066.067,4338.384,5170.524
ir_tbp_1_dft-pph3_1_dft-sime_1_dft-co_1_fluoride_1_smi1_1_s_1,7286.0,9584.0,10180.0,15120.0,15520.0,11554.0,7536.0,55.0,118.0,204.0,274.0,338.0,428.0,432.0,328.0,858.0,1288.0,1650.0,1934.0,2082.0,2112.0,20.094,54.038,82.942,108.38,133.13,145.44,135.346,332.853,736.394,1274.097,1675.959,2090.564,2747.066,2667.684
ir_tbp_1_dft-pyz_1_dft-phos_1_dft-co_1_dft-itcn_1_smi1_1_s_1,7026.0,6998.0,8330.0,9566.0,6052.0,3466.0,2212.0,27.0,56.0,86.0,114.0,122.0,120.0,102.0,142.0,354.0,506.0,570.0,526.0,456.0,336.0,12.91,30.353,43.512,51.756,50.996,45.355,33.998,170.938,357.178,544.013,706.078,764.487,775.926,635.682
ir_tbp_1_dft-pph3_1_dft-pme3_1_dft-co_1_dft-itcn_1_smi1_1_s_1,7600.0,9658.0,12694.0,15806.0,14742.0,13030.0,8982.0,53.0,110.0,186.0,266.0,362.0,404.0,498.0,296.0,766.0,1188.0,1538.0,1782.0,2096.0,2142.0,20.883,53.049,83.483,112.887,136.312,156.078,159.455,307.881,660.458,1073.005,1542.908,2109.101,2470.484,2952.102
ir_tbp_1_dft-oxaz_1_dft-py_1_dft-co_1_dft-cch_1_smi1_1_s_1,6562.0,6116.0,7910.0,7250.0,3236.0,1892.0,750.0,27.0,58.0,100.0,132.0,140.0,126.0,94.0,164.0,448.0,652.0,704.0,608.0,446.0,258.0,10.786,28.591,43.519,51.06,46.665,35.601,19.832,171.758,376.51,656.443,828.504,887.998,800.112,550.95
ir_tbp_1_dft-pet3_1_dft-ime_1_dft-co_1_dft-no2_1_smi1_1_s_1,6948.0,9628.0,9948.0,12004.0,8290.0,4010.0,2036.0,43.0,90.0,166.0,222.0,318.0,388.0,262.0,270.0,730.0,1056.0,1462.0,1672.0,1316.0,910.0,14.557,41.276,63.391,84.65,104.045,90.898,56.314,262.212,571.709,1009.039,1392.156,2010.32,2409.884,1541.18
ir_tbp_1_dft-pph3_1_dft-ime_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,7254.0,8192.0,10834.0,15076.0,14680.0,11516.0,7952.0,55.0,116.0,192.0,260.0,326.0,412.0,502.0,308.0,788.0,1196.0,1524.0,1822.0,2128.0,2224.0,20.273,52.448,81.428,106.933,130.331,147.911,150.328,326.254,722.914,1171.954,1557.486,1980.962,2552.354,3029.726
ir_tbp_1_dft-pyz_1_dft-oxaz_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,6598.0,6236.0,7880.0,8302.0,3814.0,2368.0,1310.0,30.0,64.0,110.0,132.0,146.0,156.0,142.0,180.0,474.0,666.0,742.0,732.0,646.0,456.0,11.551,30.547,45.635,53.365,52.103,45.749,32.265,188.088,417.412,723.726,832.088,927.657,979.161,835.086
ir_tbp_1_dft-iz_1_dft-sime_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,6892.0,5638.0,8272.0,11678.0,6090.0,4142.0,3446.0,36.0,74.0,128.0,148.0,180.0,210.0,210.0,202.0,498.0,712.0,814.0,890.0,908.0,846.0,13.611,32.944,48.867,59.031,66.899,66.571,61.263,220.754,482.808,822.638,925.931,1123.078,1343.389,1265.515
ir_tbp_1_dft-asme3_1_dft-nme3_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,7766.0,10298.0,10664.0,10214.0,5462.0,3278.0,1398.0,36.0,70.0,128.0,166.0,278.0,226.0,278.0,198.0,492.0,738.0,948.0,1008.0,896.0,506.0,12.833,31.888,49.521,66.889,72.251,63.515,46.471,204.136,422.72,735.875,975.16,1587.022,1343.309,1439.154
ir_tbp_1_dft-pyz_1_dft-phos_1_dft-co_1_dft-icn_1_smi1_1_s_1,6834.0,6902.0,8218.0,8334.0,5604.0,2954.0,1764.0,27.0,56.0,86.0,114.0,122.0,120.0,102.0,142.0,354.0,506.0,570.0,526.0,456.0,336.0,12.243,29.783,42.958,50.657,49.038,42.562,30.753,176.116,361.564,549.242,709.862,777.868,799.387,668.362
ir_tbp_1_dft-pme3_1_dft-iz_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,6640.0,6524.0,8474.0,6388.0,2928.0,1634.0,492.0,29.0,58.0,98.0,130.0,188.0,148.0,146.0,156.0,394.0,596.0,686.0,662.0,548.0,278.0,10.883,27.902,42.724,51.853,51.102,39.694,22.202,168.483,355.101,569.546,763.544,1082.301,888.807,783.948
ir_tbp_1_dft-pme3_1_dft-phos_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,7146.0,8458.0,9588.0,10300.0,6014.0,3762.0,2224.0,34.0,68.0,116.0,148.0,208.0,178.0,198.0,184.0,454.0,656.0,790.0,796.0,782.0,618.0,13.884,34.507,51.53,64.228,67.44,60.17,49.981,193.379,402.143,648.869,850.89,1179.804,1069.516,1110.204
ir_tbp_1_dft-phos_1_dft-phos_1_dft-hicn_1_fluoride_1_smi1_1_s_1,6916.0,8444.0,7852.0,7428.0,5018.0,2388.0,1176.0,27.0,56.0,88.0,116.0,118.0,104.0,96.0,144.0,360.0,510.0,552.0,482.0,424.0,344.0,12.026,30.479,44.046,49.115,43.907,35.18,25.889,164.282,337.8,523.349,691.859,729.812,654.696,567.128
ir_tbp_1_dft-pyz_1_dft-pme3_1_dft-co_1_dft-cn_1_smi1_1_s_1,6702.0,6592.0,8828.0,6280.0,4034.0,1900.0,846.0,28.0,56.0,96.0,130.0,184.0,134.0,102.0,152.0,384.0,574.0,676.0,586.0,436.0,256.0,11.126,27.985,42.686,52.745,51.101,37.715,21.076,170.637,345.893,563.547,792.846,1083.375,854.873,586.454
ir_tbp_1_dft-phos_1_dft-sime_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,7054.0,7014.0,8758.0,11530.0,7050.0,4194.0,2984.0,35.0,72.0,122.0,154.0,188.0,204.0,194.0,194.0,486.0,712.0,846.0,874.0,830.0,686.0,14.184,34.645,51.47,63.855,70.363,66.312,55.175,208.729,451.681,747.352,928.399,1129.97,1241.579,1148.993
ir_tbp_1_dft-oxaz_1_dft-py_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,6690.0,9906.0,8538.0,8156.0,4498.0,1892.0,850.0,31.0,72.0,140.0,168.0,180.0,164.0,108.0,240.0,746.0,1024.0,1066.0,966.0,624.0,350.0,11.89,37.139,58.412,63.19,59.547,41.755,23.012,205.252,484.887,991.658,1123.866,1221.603,1050.855,613.543
ir_tbp_1_dft-pet3_1_dft-phos_1_dft-iacn_1_chloride_1_smi1_1_s_1,7208.0,10010.0,9796.0,11120.0,8070.0,3992.0,2180.0,41.0,82.0,148.0,194.0,244.0,300.0,266.0,230.0,578.0,816.0,1030.0,1142.0,1110.0,956.0,14.96,38.724,59.822,76.443,87.386,80.522,59.463,229.512,480.344,825.565,1084.278,1405.285,1709.231,1486.29
ir_tbp_1_dft-pyz_1_dft-ime_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,6888.0,5578.0,8178.0,10878.0,6170.0,3826.0,2900.0,32.0,66.0,106.0,128.0,162.0,178.0,172.0,172.0,422.0,608.0,730.0,772.0,728.0,572.0,13.226,31.163,45.252,56.213,62.371,59.3,50.12,201.394,435.429,695.658,824.872,1028.716,1143.252,1030.542
ir_tbp_1_dft-pet3_1_dft-pme3_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,7154.0,8580.0,10740.0,11764.0,6782.0,4298.0,2198.0,42.0,82.0,152.0,214.0,326.0,370.0,380.0,234.0,600.0,906.0,1236.0,1446.0,1328.0,776.0,14.653,37.575,59.703,82.752,97.513,92.587,67.3,232.099,476.719,820.544,1194.011,1844.779,2108.114,2011.29
ir_tbp_1_dft-pme3_1_dft-py_1_dft-hicn_1_fluoride_1_smi1_1_s_1,6672.0,6960.0,7772.0,6218.0,3506.0,1740.0,758.0,29.0,58.0,100.0,134.0,184.0,120.0,128.0,158.0,398.0,588.0,670.0,584.0,486.0,332.0,10.704,27.522,41.463,50.254,46.126,34.093,23.925,175.082,354.239,595.012,828.668,1129.642,731.802,692.079
ir_tbp_1_dft-pme3_1_dft-phos_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,6878.0,8112.0,9304.0,7916.0,4876.0,2630.0,1352.0,34.0,68.0,116.0,148.0,208.0,178.0,198.0,184.0,454.0,656.0,790.0,796.0,782.0,618.0,12.907,33.512,50.607,62.316,63.417,53.809,41.705,188.824,395.55,637.611,833.743,1143.324,1044.237,1083.842
ir_tbp_1_dft-pme3_1_dft-iz_1_dft-co_1_dft-cch_1_smi1_1_s_1,6654.0,6522.0,8616.0,6290.0,2944.0,1612.0,446.0,28.0,56.0,96.0,128.0,182.0,136.0,118.0,152.0,386.0,584.0,660.0,604.0,472.0,238.0,10.718,27.389,42.13,50.728,49.108,36.462,18.941,166.235,343.765,560.086,760.088,1060.309,847.079,646.712
ir_tbp_1_dft-phos_1_dft-phos_1_dft-iacn_1_bromide_1_smi1_1_s_1,8098.0,12554.0,9832.0,9846.0,7638.0,3850.0,1704.0,30.0,62.0,100.0,122.0,124.0,122.0,120.0,162.0,396.0,540.0,588.0,548.0,538.0,512.0,13.866,34.21,50.172,56.231,54.968,47.247,35.596,173.385,369.1,580.165,700.049,720.742,730.368,706.092
ir_tbp_1_dft-pyz_1_dft-pet3_1_dft-co_1_fluoride_1_smi1_1_s_1,6812.0,8490.0,7818.0,9076.0,6360.0,2596.0,1266.0,36.0,74.0,134.0,182.0,242.0,268.0,180.0,214.0,560.0,806.0,1052.0,1094.0,844.0,546.0,12.589,34.272,51.184,66.18,73.522,59.345,36.01,219.281,458.152,822.59,1092.496,1527.458,1623.957,973.302
ir_tbp_1_dft-pph3_1_dft-pme3_1_dft-co_1_dft-sh_1_smi1_1_s_1,7516.0,10800.0,12348.0,13774.0,13960.0,11928.0,7554.0,52.0,108.0,184.0,264.0,356.0,390.0,468.0,292.0,758.0,1176.0,1510.0,1718.0,1998.0,2040.0,19.942,52.089,82.759,110.942,130.927,143.714,141.911,296.977,641.124,1049.403,1509.464,2027.932,2322.996,2731.854
ir_tbp_1_dft-pet3_1_dft-pet3_1_dft-hicn_1_fluoride_1_smi1_1_s_1,7008.0,8900.0,10372.0,12016.0,8082.0,4128.0,2256.0,49.0,96.0,184.0,260.0,360.0,480.0,450.0,280.0,724.0,1064.0,1460.0,1770.0,1740.0,1332.0,15.014,40.524,65.412,90.838,109.785,106.277,80.57,274.087,558.528,1008.605,1458.089,2131.891,2750.37,2422.293
ir_tbp_1_dft-pph3_1_dft-nme3_1_dft-co_1_dft-cch_1_smi1_1_s_1,7156.0,7792.0,11834.0,12896.0,12980.0,10954.0,7200.0,53.0,110.0,186.0,266.0,362.0,404.0,498.0,296.0,766.0,1188.0,1538.0,1782.0,2096.0,2142.0,19.265,49.462,78.729,108.424,128.974,144.376,146.09,307.771,670.61,1107.8,1546.058,2099.186,2476.762,2940.438
ir_tbp_1_dft-pme3_1_dft-ime_1_dft-co_1_bromide_1_smi1_1_s_1,7882.0,12196.0,9496.0,9604.0,6116.0,2224.0,738.0,32.0,66.0,120.0,148.0,228.0,148.0,138.0,192.0,494.0,726.0,884.0,806.0,648.0,462.0,12.447,33.01,50.356,61.704,66.784,42.736,28.886,189.517,408.056,719.796,918.342,1355.581,914.356,760.32
ir_tbp_1_dft-ime_1_dft-py_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,6876.0,5566.0,8174.0,10888.0,6034.0,3942.0,2884.0,33.0,68.0,110.0,136.0,168.0,180.0,178.0,178.0,440.0,636.0,756.0,790.0,750.0,606.0,13.351,31.674,46.24,57.556,63.252,60.261,51.579,203.494,441.651,708.788,859.381,1059.296,1144.955,1054.921
ir_tbp_1_dft-pyz_1_dft-oxaz_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,6828.0,6476.0,8036.0,9870.0,3938.0,2868.0,1784.0,27.0,58.0,98.0,126.0,140.0,132.0,106.0,162.0,438.0,636.0,700.0,630.0,478.0,258.0,11.804,29.588,44.048,52.752,51.136,42.86,27.901,176.461,388.217,668.196,813.691,923.573,839.323,639.233
ir_tbp_1_dft-pph3_1_dft-sime_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,7378.0,8332.0,11826.0,17388.0,16466.0,13322.0,10412.0,61.0,128.0,218.0,286.0,358.0,466.0,580.0,346.0,878.0,1314.0,1676.0,2040.0,2480.0,2798.0,22.131,57.039,88.483,117.161,146.598,173.458,187.363,363.021,797.294,1328.083,1700.181,2155.063,2890.878,3587.558
ir_tbp_1_dft-pyz_1_dft-pph3_1_dft-co_1_dft-sh_1_smi1_1_s_1,7420.0,9448.0,10912.0,13802.0,14814.0,11764.0,7512.0,49.0,104.0,168.0,238.0,280.0,350.0,414.0,272.0,702.0,1066.0,1336.0,1540.0,1780.0,1774.0,19.858,50.402,77.6,101.452,119.868,136.305,132.07,292.967,643.283,1024.178,1409.682,1670.987,2147.924,2504.524
ir_tbp_1_dft-pph3_1_dft-phos_1_dft-co_1_chloride_1_smi1_1_s_1,7616.0,10982.0,11642.0,14376.0,15294.0,12516.0,7866.0,49.0,104.0,170.0,240.0,274.0,332.0,390.0,274.0,708.0,1068.0,1312.0,1474.0,1694.0,1722.0,20.466,52.244,81.091,104.004,121.066,137.325,131.912,289.111,628.295,1007.073,1398.071,1629.349,2033.982,2359.021
ir_tbp_1_dft-pet3_1_dft-iz_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,6766.0,6812.0,9252.0,9266.0,5448.0,3020.0,1448.0,37.0,74.0,132.0,182.0,236.0,298.0,244.0,206.0,530.0,782.0,984.0,1108.0,976.0,616.0,12.933,33.333,52.277,67.541,76.6,71.216,46.21,214.93,452.715,762.421,1037.783,1398.172,1746.943,1377.191
ir_tbp_1_dft-ime_1_dft-nme3_1_dft-co_1_dft-no2_1_smi1_1_s_1,6658.0,7820.0,8608.0,8676.0,4924.0,2304.0,866.0,34.0,72.0,130.0,168.0,264.0,190.0,154.0,216.0,586.0,858.0,1102.0,1042.0,758.0,478.0,11.741,32.771,48.807,66.489,71.388,49.33,32.159,218.11,482.119,866.294,1132.046,1678.583,1274.58,881.408
