id,Z-0_MS_AA,Z-1_MS_AA,Z-2_MS_AA,Z-3_MS_AA,Z-4_MS_AA,Z-5_MS_AA,Z-6_MS_AA,I-0_MS_AA,I-1_MS_AA,I-2_MS_AA,I-3_MS_AA,I-4_MS_AA,I-5_MS_AA,I-6_MS_AA,T-0_MS_AA,T-1_MS_AA,T-2_MS_AA,T-3_MS_AA,T-4_MS_AA,T-5_MS_AA,T-6_MS_AA,S-0_MS_AA,S-1_MS_AA,S-2_MS_AA,S-3_MS_AA,S-4_MS_AA,S-5_MS_AA,S-6_MS_AA,chi-0_MS_AA,chi-1_MS_AA,chi-2_MS_AA,chi-3_MS_AA,chi-4_MS_AA,chi-5_MS_AA,chi-6_MS_AA
ir_tbp_1_dft-pyz_1_dft-sime_1_dft-co_1_dft-sh_1_smi1_1_s_1,154.0,343.0,497.0,654.0,1020.0,0.0,0.0,2.0,8.0,12.0,16.0,26.0,0.0,0.0,8.0,26.0,38.0,56.0,66.0,0.0,0.0,2.82,8.86,12.31,16.28,22.76,0.0,0.0,4.4,19.52,30.02,37.3,58.04,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-nme3_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,154.0,335.0,665.0,1567.0,0.0,0.0,0.0,2.0,8.0,16.0,40.0,0.0,0.0,0.0,8.0,28.0,60.0,100.0,0.0,0.0,0.0,2.82,8.5,17.1,34.75,0.0,0.0,0.0,4.4,20.47,38.49,89.24,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-pet3_1_dft-co_1_dft-icn_1_smi1_1_s_1,154.0,343.0,583.0,1124.0,942.0,0.0,0.0,2.0,8.0,14.0,28.0,24.0,0.0,0.0,8.0,27.0,49.0,83.0,61.0,0.0,0.0,2.82,8.86,14.91,26.53,21.04,0.0,0.0,4.4,19.62,34.14,64.59,53.64,0.0,0.0
ir_tbp_1_dft-py_1_dft-py_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,154.0,501.0,655.0,820.0,546.0,0.0,0.0,2.0,12.0,16.0,20.0,14.0,0.0,0.0,12.0,54.0,66.0,81.0,49.0,0.0,0.0,2.82,12.78,16.26,20.04,12.04,0.0,0.0,4.4,29.97,37.79,46.13,30.8,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-pme3_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,154.0,351.0,665.0,1567.0,0.0,0.0,0.0,2.0,8.0,16.0,40.0,0.0,0.0,0.0,8.0,28.0,60.0,100.0,0.0,0.0,0.0,2.82,9.22,17.1,34.75,0.0,0.0,0.0,4.4,18.77,38.49,89.24,0.0,0.0,0.0
ir_tbp_1_dft-ime_1_dft-nme3_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,154.0,333.0,584.0,1195.0,858.0,0.0,0.0,2.0,8.0,14.0,30.0,22.0,0.0,0.0,8.0,27.0,50.0,88.0,55.0,0.0,0.0,2.82,8.54,14.92,27.9,18.92,0.0,0.0,4.4,19.49,34.72,67.75,48.4,0.0,0.0
ir_tbp_1_dft-py_1_dft-sime_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,154.0,335.0,496.0,737.0,1253.0,78.0,0.0,2.0,8.0,12.0,18.0,32.0,2.0,0.0,8.0,26.0,39.0,64.0,82.0,5.0,0.0,2.82,8.47,12.36,18.42,27.94,1.72,0.0,4.4,20.38,29.62,42.05,70.75,4.4,0.0
ir_tbp_1_dft-iz_1_dft-phos_1_dft-iacn_1_bromide_1_smi1_1_s_1,154.0,371.0,416.0,728.0,629.0,78.0,0.0,2.0,8.0,10.0,18.0,16.0,2.0,0.0,8.0,25.0,34.0,56.0,42.0,5.0,0.0,2.82,9.35,10.68,17.56,14.18,1.72,0.0,4.4,19.54,24.24,41.84,35.55,4.4,0.0
ir_tbp_1_dft-pme3_1_dft-phos_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,154.0,360.0,577.0,1102.0,239.0,78.0,0.0,2.0,8.0,14.0,28.0,6.0,2.0,0.0,8.0,27.0,49.0,74.0,17.0,5.0,0.0,2.82,9.56,14.54,24.92,5.58,1.72,0.0,4.4,18.31,33.39,62.3,13.55,4.4,0.0
ir_tbp_1_dft-ime_1_dft-iz_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,154.0,334.0,501.0,831.0,1014.0,0.0,0.0,2.0,8.0,12.0,20.0,26.0,0.0,0.0,8.0,26.0,40.0,67.0,65.0,0.0,0.0,2.82,8.52,12.78,20.86,22.36,0.0,0.0,4.4,19.98,29.97,47.32,57.2,0.0,0.0
ir_tbp_1_dft-ime_1_dft-oxaz_1_dft-co_1_dft-icn_1_smi1_1_s_1,154.0,334.0,502.0,819.0,780.0,0.0,0.0,2.0,8.0,12.0,20.0,20.0,0.0,0.0,8.0,26.0,40.0,64.0,50.0,0.0,0.0,2.82,8.52,12.73,20.0,17.2,0.0,0.0,4.4,19.98,30.37,48.23,44.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-py_1_dft-hicn_1_chloride_1_smi1_1_s_1,154.0,353.0,499.0,1102.0,239.0,78.0,0.0,2.0,8.0,12.0,28.0,6.0,2.0,0.0,8.0,26.0,44.0,74.0,17.0,5.0,0.0,2.82,9.17,12.82,24.92,5.58,1.72,0.0,4.4,19.74,28.99,62.3,13.55,4.4,0.0
ir_tbp_1_dft-asme3_1_dft-asme3_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,154.0,387.0,665.0,1575.0,0.0,0.0,0.0,2.0,8.0,16.0,40.0,0.0,0.0,0.0,8.0,28.0,60.0,100.0,0.0,0.0,0.0,2.82,9.46,17.1,35.14,0.0,0.0,0.0,4.4,18.75,38.49,88.38,0.0,0.0,0.0
ir_tbp_1_dft-ime_1_dft-nme3_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,154.0,335.0,579.0,1112.0,624.0,0.0,0.0,2.0,8.0,14.0,28.0,16.0,0.0,0.0,8.0,27.0,49.0,80.0,40.0,0.0,0.0,2.82,8.47,14.5,25.76,13.76,0.0,0.0,4.4,20.38,34.37,63.0,35.2,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-ime_1_dft-co_1_bromide_1_smi1_1_s_1,154.0,455.0,417.0,830.0,1590.0,717.0,234.0,2.0,10.0,10.0,20.0,40.0,18.0,6.0,10.0,37.0,40.0,82.0,132.0,60.0,18.0,2.82,11.44,10.66,21.4,36.92,16.74,5.16,4.4,24.69,24.73,47.5,90.1,40.65,13.2
ir_tbp_1_dft-pph3_1_dft-iz_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,154.0,344.0,577.0,899.0,1122.0,717.0,234.0,2.0,8.0,14.0,22.0,28.0,18.0,6.0,8.0,27.0,46.0,71.0,82.0,51.0,15.0,2.82,8.81,14.54,22.26,26.6,16.74,5.16,4.4,20.02,33.39,51.69,63.7,40.65,13.2
ir_tbp_1_dft-pme3_1_dft-asme3_1_dft-co_1_dft-icn_1_smi1_1_s_1,154.0,369.0,666.0,1489.0,0.0,0.0,0.0,2.0,8.0,16.0,38.0,0.0,0.0,0.0,8.0,28.0,59.0,95.0,0.0,0.0,0.0,2.82,9.34,17.05,33.03,0.0,0.0,0.0,4.4,18.76,38.89,84.84,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-sime_1_dft-iacn_1_dft-sh_1_smi1_1_s_1,154.0,343.0,496.0,737.0,1254.0,0.0,0.0,2.0,8.0,12.0,18.0,32.0,0.0,0.0,8.0,26.0,39.0,64.0,81.0,0.0,0.0,2.82,8.86,12.36,18.42,27.92,0.0,0.0,4.4,19.52,29.62,42.05,71.24,0.0,0.0
ir_tbp_1_dft-ime_1_dft-sime_1_dft-co_1_dft-itcn_1_smi1_1_s_1,154.0,333.0,504.0,757.0,1404.0,0.0,0.0,2.0,8.0,12.0,18.0,36.0,0.0,0.0,8.0,26.0,39.0,67.0,90.0,0.0,0.0,2.82,8.54,12.69,19.58,30.96,0.0,0.0,4.4,19.49,31.35,42.78,79.2,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-nme3_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,154.0,343.0,665.0,1587.0,936.0,0.0,0.0,2.0,8.0,16.0,40.0,24.0,0.0,0.0,8.0,28.0,60.0,112.0,60.0,0.0,0.0,2.82,8.86,17.1,36.43,20.64,0.0,0.0,4.4,19.62,38.49,90.64,52.8,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-phos_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,154.0,360.0,577.0,1117.0,941.0,78.0,0.0,2.0,8.0,14.0,28.0,24.0,2.0,0.0,8.0,27.0,49.0,83.0,62.0,5.0,0.0,2.82,9.56,14.54,26.18,21.06,1.72,0.0,4.4,18.31,33.39,63.35,53.15,4.4,0.0
ir_tbp_1_dft-pyz_1_dft-iz_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,154.0,419.0,572.0,729.0,468.0,0.0,0.0,2.0,10.0,14.0,18.0,12.0,0.0,0.0,10.0,39.0,51.0,64.0,36.0,0.0,0.0,2.82,10.59,14.12,17.54,10.32,0.0,0.0,4.4,25.62,33.04,42.33,26.4,0.0,0.0
ir_tbp_1_dft-iz_1_dft-iz_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,154.0,505.0,416.0,729.0,546.0,0.0,0.0,2.0,12.0,10.0,18.0,14.0,0.0,0.0,12.0,51.0,44.0,74.0,49.0,0.0,0.0,2.82,12.64,10.68,17.54,12.04,0.0,0.0,4.4,31.75,24.24,42.33,30.8,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-sime_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,154.0,530.0,501.0,1117.0,1014.0,0.0,0.0,2.0,12.0,12.0,28.0,26.0,0.0,0.0,12.0,52.0,56.0,113.0,91.0,0.0,0.0,2.82,13.14,12.78,26.18,22.36,0.0,0.0,4.4,30.4,29.97,63.35,57.2,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-py_1_dft-co_1_dft-icn_1_smi1_1_s_1,154.0,343.0,583.0,905.0,1205.0,795.0,234.0,2.0,8.0,14.0,22.0,30.0,20.0,6.0,8.0,27.0,46.0,71.0,89.0,56.0,15.0,2.82,8.86,14.91,22.63,28.74,18.46,5.16,4.4,19.62,34.14,52.44,68.45,45.05,13.2
ir_tbp_1_dft-asme3_1_dft-sime_1_dft-co_1_dft-sh_1_smi1_1_s_1,154.0,369.0,580.0,1034.0,780.0,0.0,0.0,2.0,8.0,14.0,26.0,20.0,0.0,0.0,8.0,27.0,48.0,77.0,50.0,0.0,0.0,2.82,9.34,14.45,24.04,17.2,0.0,0.0,4.4,18.66,34.77,58.6,44.0,0.0,0.0
ir_tbp_1_dft-oxaz_1_dft-sime_1_dft-co_1_dft-sh_1_smi1_1_s_1,154.0,343.0,497.0,734.0,936.0,0.0,0.0,2.0,8.0,12.0,18.0,24.0,0.0,0.0,8.0,26.0,39.0,61.0,60.0,0.0,0.0,2.82,8.86,12.31,17.93,20.64,0.0,0.0,4.4,19.52,30.02,42.59,52.8,0.0,0.0
ir_tbp_1_dft-iz_1_dft-iz_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,154.0,335.0,499.0,817.0,312.0,0.0,0.0,2.0,8.0,12.0,20.0,8.0,0.0,0.0,8.0,26.0,40.0,58.0,20.0,0.0,0.0,2.82,8.5,12.82,19.58,6.88,0.0,0.0,4.4,20.47,28.99,46.76,17.6,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-pme3_1_dft-hicn_1_chloride_1_smi1_1_s_1,154.0,361.0,582.0,1278.0,966.0,717.0,234.0,2.0,8.0,14.0,32.0,24.0,18.0,6.0,8.0,27.0,51.0,92.0,72.0,51.0,15.0,2.82,9.53,14.96,30.04,23.16,16.74,5.16,4.4,18.89,33.74,72.5,54.9,40.65,13.2
ir_tbp_1_dft-iz_1_dft-py_1_dft-hicn_1_bromide_1_smi1_1_s_1,154.0,446.0,494.0,723.0,312.0,0.0,0.0,2.0,10.0,12.0,18.0,8.0,0.0,0.0,10.0,38.0,45.0,62.0,24.0,0.0,0.0,2.82,11.13,12.4,17.14,6.88,0.0,0.0,4.4,25.14,28.64,41.49,17.6,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-sime_1_dft-co_1_fluoride_1_smi1_1_s_1,154.0,429.0,417.0,1034.0,780.0,0.0,0.0,2.0,10.0,10.0,26.0,20.0,0.0,0.0,10.0,37.0,43.0,90.0,60.0,0.0,0.0,2.82,10.81,10.66,24.04,17.2,0.0,0.0,4.4,25.71,24.73,58.6,44.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-ime_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,154.0,341.0,584.0,1195.0,858.0,0.0,0.0,2.0,8.0,14.0,30.0,22.0,0.0,0.0,8.0,27.0,50.0,88.0,55.0,0.0,0.0,2.82,8.9,14.92,27.9,18.92,0.0,0.0,4.4,18.64,34.72,67.75,48.4,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,154.0,360.0,582.0,1260.0,156.0,0.0,0.0,2.0,8.0,14.0,32.0,4.0,0.0,0.0,8.0,27.0,51.0,84.0,10.0,0.0,0.0,2.82,9.0,14.96,28.29,3.44,0.0,0.0,4.4,19.12,33.74,71.99,8.8,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-hicn_1_chloride_1_smi1_1_s_1,154.0,370.0,501.0,1112.0,624.0,0.0,0.0,2.0,8.0,12.0,28.0,16.0,0.0,0.0,8.0,26.0,44.0,80.0,40.0,0.0,0.0,2.82,9.31,12.78,25.76,13.76,0.0,0.0,4.4,19.24,29.97,63.0,35.2,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-pph3_1_dft-hicn_1_chloride_1_smi1_1_s_1,154.0,353.0,499.0,898.0,1206.0,717.0,234.0,2.0,8.0,12.0,22.0,30.0,18.0,6.0,8.0,26.0,41.0,71.0,88.0,51.0,15.0,2.82,9.17,12.82,22.28,28.72,16.74,5.16,4.4,19.74,28.99,51.2,68.94,40.65,13.2
ir_tbp_1_dft-phos_1_dft-sime_1_dft-iacn_1_fluoride_1_smi1_1_s_1,154.0,344.0,418.0,737.0,1253.0,78.0,0.0,2.0,8.0,10.0,18.0,32.0,2.0,0.0,8.0,25.0,34.0,64.0,82.0,5.0,0.0,2.82,8.74,10.64,18.42,27.94,1.72,0.0,4.4,20.07,25.22,42.05,70.75,4.4,0.0
ir_tbp_1_dft-pyz_1_dft-pyz_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,154.0,334.0,500.0,727.0,714.0,0.0,0.0,2.0,8.0,12.0,18.0,18.0,0.0,0.0,8.0,26.0,39.0,56.0,47.0,0.0,0.0,2.82,8.52,12.8,17.58,16.28,0.0,0.0,4.4,19.98,29.48,41.35,41.28,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-pet3_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,154.0,343.0,582.0,1215.0,1176.0,0.0,0.0,2.0,8.0,14.0,30.0,30.0,0.0,0.0,8.0,27.0,50.0,91.0,76.0,0.0,0.0,2.82,8.86,14.96,29.06,26.2,0.0,0.0,4.4,19.62,33.74,68.48,66.84,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-iz_1_dft-co_1_dft-oh_1_smi1_1_s_1,154.0,362.0,578.0,1025.0,156.0,0.0,0.0,2.0,8.0,14.0,26.0,4.0,0.0,0.0,8.0,27.0,48.0,69.0,10.0,0.0,0.0,2.82,8.93,14.49,23.18,3.44,0.0,0.0,4.4,20.01,33.79,58.39,8.8,0.0,0.0
ir_tbp_1_dft-phos_1_dft-sime_1_dft-co_1_dft-cch_1_smi1_1_s_1,154.0,341.0,502.0,732.0,1019.0,78.0,0.0,2.0,8.0,12.0,18.0,26.0,2.0,0.0,8.0,26.0,39.0,61.0,67.0,5.0,0.0,2.82,8.9,12.73,18.0,22.78,1.72,0.0,4.4,18.64,30.37,41.7,57.55,4.4,0.0
ir_tbp_1_dft-pet3_1_dft-ime_1_dft-co_1_dft-cch_1_smi1_1_s_1,154.0,341.0,585.0,1127.0,1326.0,0.0,0.0,2.0,8.0,14.0,28.0,34.0,0.0,0.0,8.0,27.0,49.0,89.0,85.0,0.0,0.0,2.82,8.9,14.87,27.02,29.24,0.0,0.0,4.4,18.64,35.12,64.05,74.8,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-nme3_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,154.0,505.0,582.0,1487.0,234.0,0.0,0.0,2.0,12.0,14.0,38.0,6.0,0.0,0.0,12.0,53.0,68.0,136.0,21.0,0.0,0.0,2.82,12.64,14.96,33.1,5.16,0.0,0.0,4.4,31.75,33.74,83.95,13.2,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-ime_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,154.0,341.0,585.0,1132.0,1560.0,0.0,0.0,2.0,8.0,14.0,28.0,40.0,0.0,0.0,8.0,27.0,49.0,92.0,100.0,0.0,0.0,2.82,8.9,14.9,27.44,34.4,0.0,0.0,4.4,18.64,35.21,64.4,88.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-py_1_dft-co_1_iodide_1_smi1_1_s_1,154.0,492.0,415.0,1024.0,239.0,78.0,0.0,2.0,10.0,10.0,26.0,6.0,2.0,0.0,10.0,37.0,43.0,82.0,20.0,6.0,0.0,2.82,11.73,10.7,23.2,5.58,1.72,0.0,4.4,24.87,23.75,57.9,13.55,4.4,0.0
ir_tbp_1_dft-pph3_1_dft-sime_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,154.0,341.0,584.0,991.0,1980.0,717.0,234.0,2.0,8.0,14.0,24.0,50.0,18.0,6.0,8.0,27.0,47.0,87.0,137.0,51.0,15.0,2.82,8.9,14.92,25.26,45.52,16.74,5.16,4.4,18.64,34.72,56.65,112.1,40.65,13.2
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,154.0,361.0,579.0,1117.0,858.0,0.0,0.0,2.0,8.0,14.0,28.0,22.0,0.0,0.0,8.0,27.0,49.0,83.0,55.0,0.0,0.0,2.82,8.95,14.5,26.18,18.92,0.0,0.0,4.4,19.52,34.37,63.35,48.4,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-asme3_1_dft-co_1_dft-cch_1_smi1_1_s_1,154.0,360.0,583.0,1102.0,240.0,0.0,0.0,2.0,8.0,14.0,28.0,6.0,0.0,0.0,8.0,27.0,49.0,74.0,16.0,0.0,0.0,2.82,9.0,14.91,24.92,5.56,0.0,0.0,4.4,19.12,34.14,62.3,14.04,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-nme3_1_dft-co_1_dft-sh_1_smi1_1_s_1,154.0,352.0,661.0,1200.0,966.0,717.0,234.0,2.0,8.0,16.0,30.0,24.0,18.0,6.0,8.0,28.0,55.0,87.0,72.0,51.0,15.0,2.82,9.2,16.63,28.32,23.16,16.74,5.16,4.4,19.16,38.54,68.1,54.9,40.65,13.2
ir_tbp_1_dft-asme3_1_dft-iz_1_dft-hicn_1_fluoride_1_smi1_1_s_1,154.0,363.0,499.0,1103.0,156.0,0.0,0.0,2.0,8.0,12.0,28.0,4.0,0.0,0.0,8.0,26.0,44.0,74.0,10.0,0.0,0.0,2.82,8.84,12.82,24.9,3.44,0.0,0.0,4.4,20.55,28.99,62.79,8.8,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-asme3_1_dft-hicn_1_bromide_1_smi1_1_s_1,154.0,415.0,582.0,1482.0,0.0,0.0,0.0,2.0,8.0,14.0,38.0,0.0,0.0,0.0,8.0,27.0,54.0,95.0,0.0,0.0,0.0,2.82,9.95,14.96,32.68,0.0,0.0,0.0,4.4,18.67,33.74,83.6,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-sime_1_dft-co_1_dft-cn_1_smi1_1_s_1,154.0,341.0,586.0,1034.0,780.0,0.0,0.0,2.0,8.0,14.0,26.0,20.0,0.0,0.0,8.0,27.0,48.0,77.0,50.0,0.0,0.0,2.82,8.9,14.85,24.04,17.2,0.0,0.0,4.4,18.64,35.61,58.6,44.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-sime_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,154.0,333.0,502.0,732.0,1020.0,0.0,0.0,2.0,8.0,12.0,18.0,26.0,0.0,0.0,8.0,26.0,39.0,61.0,66.0,0.0,0.0,2.82,8.54,12.76,18.0,22.76,0.0,0.0,4.4,19.49,30.46,41.7,58.04,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-oxaz_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,154.0,342.0,583.0,978.0,1122.0,717.0,234.0,2.0,8.0,14.0,24.0,28.0,18.0,6.0,8.0,27.0,47.0,76.0,82.0,51.0,15.0,2.82,8.88,14.94,23.93,26.6,16.74,5.16,4.4,19.13,34.23,56.49,63.7,40.65,13.2
ir_tbp_1_dft-sime_1_dft-sime_1_dft-co_1_dft-icn_1_smi1_1_s_1,154.0,333.0,504.0,749.0,1560.0,0.0,0.0,2.0,8.0,12.0,18.0,40.0,0.0,0.0,8.0,26.0,39.0,69.0,100.0,0.0,0.0,2.82,8.54,12.69,19.19,34.4,0.0,0.0,4.4,19.49,31.35,43.64,88.0,0.0,0.0
ir_tbp_1_dft-py_1_dft-sime_1_dft-hicn_1_chloride_1_smi1_1_s_1,154.0,344.0,418.0,732.0,1019.0,78.0,0.0,2.0,8.0,10.0,18.0,26.0,2.0,0.0,8.0,25.0,34.0,61.0,67.0,5.0,0.0,2.82,8.83,10.64,18.0,22.78,1.72,0.0,4.4,20.1,25.22,41.7,57.55,4.4,0.0
ir_tbp_1_dft-pme3_1_dft-pme3_1_dft-iacn_1_fluoride_1_smi1_1_s_1,154.0,353.0,582.0,1487.0,234.0,0.0,0.0,2.0,8.0,14.0,38.0,6.0,0.0,0.0,8.0,27.0,54.0,98.0,15.0,0.0,0.0,2.82,9.08,14.96,33.1,5.16,0.0,0.0,4.4,19.71,33.74,83.95,13.2,0.0,0.0
ir_tbp_1_dft-oxaz_1_dft-oxaz_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,154.0,505.0,416.0,887.0,546.0,0.0,0.0,2.0,12.0,10.0,22.0,14.0,0.0,0.0,12.0,51.0,46.0,88.0,49.0,0.0,0.0,2.82,12.64,10.68,20.88,12.04,0.0,0.0,4.4,31.75,24.24,51.93,30.8,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-pme3_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,154.0,350.0,665.0,1580.0,936.0,0.0,0.0,2.0,8.0,16.0,40.0,24.0,0.0,0.0,8.0,28.0,60.0,112.0,60.0,0.0,0.0,2.82,9.24,17.1,36.08,20.64,0.0,0.0,4.4,18.28,38.49,89.4,52.8,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-ime_1_dft-co_1_dft-icn_1_smi1_1_s_1,154.0,342.0,585.0,1119.0,624.0,0.0,0.0,2.0,8.0,14.0,28.0,16.0,0.0,0.0,8.0,27.0,49.0,80.0,40.0,0.0,0.0,2.82,8.88,14.87,26.11,13.76,0.0,0.0,4.4,19.13,35.12,64.24,35.2,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-ime_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,154.0,342.0,584.0,1212.0,1326.0,0.0,0.0,2.0,8.0,14.0,30.0,34.0,0.0,0.0,8.0,27.0,50.0,94.0,85.0,0.0,0.0,2.82,8.88,14.92,29.09,29.24,0.0,0.0,4.4,19.13,34.72,69.69,74.8,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-py_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,154.0,417.0,577.0,801.0,317.0,78.0,0.0,2.0,10.0,14.0,20.0,8.0,2.0,0.0,10.0,39.0,52.0,67.0,26.0,6.0,0.0,2.82,10.66,14.54,18.86,7.3,1.72,0.0,4.4,24.73,33.39,45.89,17.95,4.4,0.0
ir_tbp_1_dft-ime_1_dft-phos_1_dft-co_1_dft-no2_1_smi1_1_s_1,154.0,512.0,419.0,654.0,863.0,78.0,0.0,2.0,12.0,10.0,16.0,22.0,2.0,0.0,12.0,51.0,43.0,70.0,79.0,7.0,0.0,2.82,13.02,10.59,16.28,19.34,1.72,0.0,4.4,30.41,25.62,37.3,48.75,4.4,0.0
ir_tbp_1_dft-iz_1_dft-phos_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,154.0,342.0,499.0,806.0,629.0,78.0,0.0,2.0,8.0,12.0,20.0,16.0,2.0,0.0,8.0,26.0,40.0,61.0,42.0,5.0,0.0,2.82,8.88,12.82,19.28,14.18,1.72,0.0,4.4,19.13,28.99,46.24,35.55,4.4,0.0
ir_tbp_1_dft-pet3_1_dft-sime_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,154.0,342.0,584.0,1220.0,1482.0,0.0,0.0,2.0,8.0,14.0,30.0,38.0,0.0,0.0,8.0,27.0,50.0,96.0,95.0,0.0,0.0,2.82,8.88,14.92,29.48,32.68,0.0,0.0,4.4,19.13,34.72,68.83,83.6,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-nme3_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,154.0,343.0,665.0,1567.0,0.0,0.0,0.0,2.0,8.0,16.0,40.0,0.0,0.0,0.0,8.0,28.0,60.0,100.0,0.0,0.0,0.0,2.82,8.86,17.1,34.75,0.0,0.0,0.0,4.4,19.62,38.49,89.24,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-asme3_1_dft-hicn_1_chloride_1_smi1_1_s_1,154.0,371.0,499.0,1102.0,240.0,0.0,0.0,2.0,8.0,12.0,28.0,6.0,0.0,0.0,8.0,26.0,44.0,74.0,16.0,0.0,0.0,2.82,9.29,12.82,24.92,5.56,0.0,0.0,4.4,19.73,28.99,62.3,14.04,0.0,0.0
ir_tbp_1_dft-iz_1_dft-sime_1_dft-co_1_dft-no2_1_smi1_1_s_1,154.0,504.0,419.0,655.0,936.0,0.0,0.0,2.0,12.0,10.0,16.0,24.0,0.0,0.0,12.0,51.0,43.0,72.0,84.0,0.0,0.0,2.82,12.66,10.59,16.26,20.64,0.0,0.0,4.4,31.26,25.62,37.79,52.8,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-phos_1_dft-iacn_1_dft-sh_1_smi1_1_s_1,154.0,378.0,577.0,1107.0,473.0,78.0,0.0,2.0,8.0,14.0,28.0,12.0,2.0,0.0,8.0,27.0,49.0,77.0,32.0,5.0,0.0,2.82,9.68,14.54,25.34,10.74,1.72,0.0,4.4,18.3,33.39,62.65,26.75,4.4,0.0
ir_tbp_1_dft-pyz_1_dft-phos_1_dft-co_1_iodide_1_smi1_1_s_1,154.0,389.0,417.0,644.0,479.0,78.0,0.0,2.0,8.0,10.0,16.0,12.0,2.0,0.0,8.0,25.0,33.0,48.0,33.0,5.0,0.0,2.82,9.54,10.63,15.44,11.14,1.72,0.0,4.4,19.24,24.64,36.6,27.59,4.4,0.0
ir_tbp_1_dft-pyz_1_dft-pet3_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,154.0,342.0,582.0,1200.0,1176.0,0.0,0.0,2.0,8.0,14.0,30.0,30.0,0.0,0.0,8.0,27.0,50.0,91.0,76.0,0.0,0.0,2.82,8.88,14.96,28.32,26.2,0.0,0.0,4.4,19.13,33.74,68.1,66.84,0.0,0.0
