id,BO-0_MD_BBavg,BO-1_MD_BBavg,BO-2_MD_BBavg,BO-3_MD_BBavg,BO-4_MD_BBavg,BO-5_MD_BBavg,BO-6_MD_BBavg,d-0_MD_BBavg,d-1_MD_BBavg,d-2_MD_BBavg,d-3_MD_BBavg,d-4_MD_BBavg,d-5_MD_BBavg,d-6_MD_BBavg,I-0_MD_BBavg,I-1_MD_BBavg,I-2_MD_BBavg,I-3_MD_BBavg,I-4_MD_BBavg,I-5_MD_BBavg,I-6_MD_BBavg
ir_tbp_1_dft-asme3_1_dft-sime_1_dft-co_1_dft-sh_1_smi1_1_s_1,0.0,-1.0,0.0,0.0,0.0,0.0,0,0.0,4.1409975,12.6007517,11.3635249,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-oxaz_1_dft-sime_1_dft-co_1_dft-sh_1_smi1_1_s_1,0.0,-2.0,0.0,0.0,0.0,0.0,0,0.0,4.5298509,6.8447436,13.0147242,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-iz_1_dft-iz_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,0.0,-4.0,-3.0,0.0,0.0,0.0,0,0.0,4.1082811,7.5054546,5.0130603,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pph3_1_dft-pme3_1_dft-hicn_1_chloride_1_smi1_1_s_1,0.0,-2.0,0.0,-5.0,-4.0,0.0,0,0.0,3.3301693,16.2544414,11.7603007,11.7524856,3.393089,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-iz_1_dft-py_1_dft-hicn_1_bromide_1_smi1_1_s_1,0.0,-3.0,-2.0,0.0,0.0,0.0,0,0.0,6.9001541,9.723176,6.6836101,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pme3_1_dft-sime_1_dft-co_1_fluoride_1_smi1_1_s_1,0.0,-1.0,0.0,0.0,0.0,0.0,0,0.0,4.0701673,13.4303114,12.079529,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pme3_1_dft-ime_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,0.0,-4.0,0.0,-1.0,0.0,0.0,0,0.0,3.8233541,13.0515093,11.4151895,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,0.0,-5.0,0.0,0.0,0.0,0.0,0,0.0,3.578202,15.3319505,2.6243477,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-hicn_1_chloride_1_smi1_1_s_1,0.0,-2.0,0.0,-1.0,0.0,0.0,0,0.0,3.2496643,13.912455,9.4577573,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pyz_1_dft-pph3_1_dft-hicn_1_chloride_1_smi1_1_s_1,0.0,-2.0,-1.0,-5.0,-3.0,0.0,0,0.0,3.4834278,9.2958918,14.6788648,10.9150813,3.1834299,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-phos_1_dft-sime_1_dft-iacn_1_fluoride_1_smi1_1_s_1,0.0,-2.0,-2.0,0.0,0.0,0.0,0,0.0,2.8539301,6.2184441,15.9381873,0.9517549,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pyz_1_dft-pyz_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,0.0,-4.0,-4.0,0.0,0.0,0.0,0,0.0,4.2491653,6.7302134,9.0363447,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pyz_1_dft-pet3_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,0.0,-4.0,-3.0,0.0,0.0,0.0,0,0.0,3.837875,11.889353,15.0522316,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-asme3_1_dft-iz_1_dft-co_1_dft-oh_1_smi1_1_s_1,0.0,-1.0,-1.0,0.0,0.0,0.0,0,0.0,3.8715847,12.2717908,2.7723099,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-phos_1_dft-sime_1_dft-co_1_dft-cch_1_smi1_1_s_1,0.0,-4.0,-2.0,0.0,0.0,0.0,0,0.0,3.8193729,6.7099871,13.35825,0.9680046,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pet3_1_dft-ime_1_dft-co_1_dft-cch_1_smi1_1_s_1,0.0,-4.0,0.0,-1.0,0.0,0.0,0,0.0,3.823508,11.1108757,17.2786761,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-nme3_1_dft-nme3_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,0.0,-4.0,0.0,0.0,0.0,0.0,0,0.0,8.693066,23.6880041,3.7778716,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pet3_1_dft-ime_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,0.0,-4.0,0.0,-1.0,0.0,0.0,0,0.0,3.8721799,10.8426164,20.2677123,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-asme3_1_dft-py_1_dft-co_1_iodide_1_smi1_1_s_1,0.0,-2.0,-2.0,0.0,0.0,0.0,0,0.0,4.7308321,16.4479124,4.6595455,1.3152441,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pph3_1_dft-sime_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,0.0,-4.0,0.0,-4.0,-3.0,0.0,0,0.0,3.8609012,8.2211305,23.1437971,9.9629351,2.9460079,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,0.0,-2.0,0.0,-1.0,0.0,0.0,0,0.0,3.7654238,12.1428138,11.5155744,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pyz_1_dft-asme3_1_dft-co_1_dft-cch_1_smi1_1_s_1,0.0,-4.0,-2.0,0.0,0.0,0.0,0,0.0,3.7182138,13.4058452,3.5200916,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pph3_1_dft-nme3_1_dft-co_1_dft-sh_1_smi1_1_s_1,0.0,-2.0,0.0,-5.0,-4.0,0.0,0,0.0,5.0565057,14.5630806,11.3806716,11.3748178,3.2984601,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-asme3_1_dft-iz_1_dft-hicn_1_fluoride_1_smi1_1_s_1,0.0,-2.0,-1.0,0.0,0.0,0.0,0,0.0,2.6250328,13.1467833,2.7313008,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-asme3_1_dft-asme3_1_dft-hicn_1_bromide_1_smi1_1_s_1,0.0,-2.0,0.0,0.0,0.0,0.0,0,0.0,3.1830652,22.9337674,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pme3_1_dft-sime_1_dft-co_1_dft-cn_1_smi1_1_s_1,0.0,-4.0,0.0,0.0,0.0,0.0,0,0.0,3.9726516,11.2566179,10.2399982,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pyz_1_dft-sime_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,0.0,-4.0,-2.0,0.0,0.0,0.0,0,0.0,4.2689719,6.3286103,12.732801,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pph3_1_dft-oxaz_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,0.0,-5.0,0.0,-5.0,-4.0,0.0,0,0.0,3.8608477,9.3335687,12.5656814,9.9817897,2.9504556,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-sime_1_dft-sime_1_dft-co_1_dft-icn_1_smi1_1_s_1,0.0,-3.0,-1.0,0.0,0.0,0.0,0,0.0,4.2193487,5.2079269,18.8253491,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-py_1_dft-sime_1_dft-hicn_1_chloride_1_smi1_1_s_1,0.0,-2.0,-2.0,0.0,0.0,0.0,0,0.0,3.809683,7.0254894,13.786435,0.9953398,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pme3_1_dft-pme3_1_dft-iacn_1_fluoride_1_smi1_1_s_1,0.0,-2.0,0.0,0.0,0.0,0.0,0,0.0,2.6296907,19.0642562,3.047585,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-oxaz_1_dft-oxaz_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,0.0,-6.0,0.0,0.0,0.0,0.0,0,0.0,7.0668796,11.8662056,10.3222211,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pet3_1_dft-pme3_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,0.0,-4.0,0.0,0.0,0.0,0.0,0,0.0,3.624643,19.2664607,12.4780243,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pme3_1_dft-ime_1_dft-co_1_dft-icn_1_smi1_1_s_1,0.0,-3.0,-1.0,-1.0,0.0,0.0,0,0.0,3.8480738,12.1511678,8.4493904,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pet3_1_dft-ime_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,0.0,-4.0,-1.0,-1.0,0.0,0.0,0,0.0,3.7625778,11.967394,17.1896247,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pyz_1_dft-py_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,0.0,-5.0,-3.0,0.0,0.0,0.0,0,0.0,7.2456784,10.0350716,5.7932127,1.107045,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-ime_1_dft-phos_1_dft-co_1_dft-no2_1_smi1_1_s_1,0.0,-4.0,-2.0,-1.0,0.0,0.0,0,0.0,6.7539967,8.2968003,15.6355459,1.2732313,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-iz_1_dft-phos_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,0.0,-4.0,-3.0,0.0,0.0,0.0,0,0.0,3.7968299,8.3179177,8.8875634,0.9735922,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pet3_1_dft-sime_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,0.0,-4.0,-1.0,0.0,0.0,0.0,0,0.0,3.8231972,11.4445136,18.9311969,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pme3_1_dft-nme3_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,0.0,-4.0,-1.0,0.0,0.0,0.0,0,0.0,4.406897,19.8882781,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pyz_1_dft-asme3_1_dft-hicn_1_chloride_1_smi1_1_s_1,0.0,-2.0,-2.0,0.0,0.0,0.0,0,0.0,3.2938913,14.6066949,3.8465033,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-iz_1_dft-sime_1_dft-co_1_dft-no2_1_smi1_1_s_1,0.0,-4.0,-1.0,0.0,0.0,0.0,0,0.0,7.3279703,8.0264538,16.7189309,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-asme3_1_dft-phos_1_dft-iacn_1_dft-sh_1_smi1_1_s_1,0.0,-2.0,-2.0,0.0,0.0,0.0,0,0.0,3.7552057,14.9973123,7.3391348,1.1414827,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pyz_1_dft-phos_1_dft-co_1_iodide_1_smi1_1_s_1,0.0,-2.0,-3.0,0.0,0.0,0.0,0,0.0,3.8111644,7.8612754,7.9566898,1.1328452,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pyz_1_dft-pet3_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,0.0,-4.0,-2.0,0.0,0.0,0.0,0,0.0,3.8496158,12.5455535,15.1712005,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-iz_1_dft-sime_1_dft-iacn_1_dft-sh_1_smi1_1_s_1,0.0,-2.0,-1.0,0.0,0.0,0.0,0,0.0,4.5772022,6.7482767,16.2521214,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pme3_1_dft-asme3_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,0.0,-4.0,0.0,0.0,0.0,0.0,0,0.0,3.4591324,21.3029425,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pet3_1_dft-pme3_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,0.0,-4.0,0.0,0.0,0.0,0.0,0,0.0,3.7127322,18.2466273,12.5043963,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pet3_1_dft-pph3_1_dft-iacn_1_fluoride_1_smi1_1_s_1,0.0,-2.0,0.0,-5.0,-3.0,0.0,0,0.0,2.6359031,13.0548901,22.9593843,10.6185062,3.1101584,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-iz_1_dft-oxaz_1_dft-co_1_dft-cn_1_smi1_1_s_1,0.0,-5.0,-1.0,0.0,0.0,0.0,0,0.0,4.1828945,6.9678316,4.8882331,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pph3_1_dft-py_1_dft-co_1_dft-cn_1_smi1_1_s_1,0.0,-4.0,-2.0,-5.0,-3.0,0.0,0,0.0,4.0165225,7.4456089,13.4185817,11.0433089,2.9680805,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pme3_1_dft-nme3_1_dft-co_1_dft-no2_1_smi1_1_s_1,0.0,-4.0,0.0,0.0,0.0,0.0,0,0.0,8.0126471,23.3722432,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pyz_1_dft-sime_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,0.0,-4.0,-2.0,0.0,0.0,0.0,0,0.0,7.2660233,9.2524583,17.6233754,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,0.0,-4.0,0.0,-1.0,0.0,0.0,0,0.0,6.8704965,16.9504048,11.4053657,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pph3_1_dft-pme3_1_dft-iacn_1_dft-oh_1_smi1_1_s_1,0.0,-2.0,0.0,-6.0,-4.0,0.0,0,0.0,3.8073319,14.2712139,13.6447104,10.5741002,3.0988731,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,0.0,-5.0,0.0,0.0,0.0,0.0,0,0.0,6.8557857,18.4485797,7.4000516,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-py_1_dft-py_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,0.0,-6.0,-3.0,0.0,0.0,0.0,0,0.0,10.3696887,11.0291698,6.7411494,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pme3_1_dft-sime_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,0.0,-4.0,0.0,0.0,0.0,0.0,0,0.0,3.837544,13.2972614,10.219884,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pet3_1_dft-py_1_dft-hicn_1_chloride_1_smi1_1_s_1,0.0,-2.0,-2.0,0.0,0.0,0.0,0,0.0,3.4617968,13.0325245,13.1609179,1.0643273,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-asme3_1_dft-py_1_dft-co_1_chloride_1_smi1_1_s_1,0.0,-1.0,-2.0,0.0,0.0,0.0,0,0.0,4.3175235,15.5517063,4.3832469,1.2462709,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pme3_1_dft-iz_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,0.0,-4.0,-2.0,0.0,0.0,0.0,0,0.0,3.8533244,13.1861842,5.6180592,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pet3_1_dft-phos_1_dft-co_1_bromide_1_smi1_1_s_1,0.0,-2.0,-2.0,0.0,0.0,0.0,0,0.0,3.3302888,13.1137304,14.3776754,1.1588857,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pyz_1_dft-iz_1_dft-iacn_1_bromide_1_smi1_1_s_1,0.0,-4.0,-1.0,0.0,0.0,0.0,0,0.0,10.0383124,10.4553149,7.6393784,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-asme3_1_dft-phos_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,0.0,-2.0,-2.0,0.0,0.0,0.0,0,0.0,3.4736159,14.0506166,3.5615203,1.0453331,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pet3_1_dft-pme3_1_dft-co_1_dft-no2_1_smi1_1_s_1,0.0,-4.0,0.0,0.0,0.0,0.0,0,0.0,7.0966557,22.485454,11.8812116,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-ime_1_dft-nme3_1_dft-co_1_dft-icn_1_smi1_1_s_1,0.0,-3.0,-1.0,-1.0,0.0,0.0,0,0.0,4.6442578,11.5983468,8.0984415,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pet3_1_dft-phos_1_dft-hicn_1_bromide_1_smi1_1_s_1,0.0,-2.0,-2.0,0.0,0.0,0.0,0,0.0,3.2800302,14.361574,14.3860357,1.1596025,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pyz_1_dft-pme3_1_dft-co_1_dft-itcn_1_smi1_1_s_1,0.0,-4.0,-3.0,0.0,0.0,0.0,0,0.0,3.9098597,12.470988,3.4078813,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pyz_1_dft-phos_1_dft-iacn_1_bromide_1_smi1_1_s_1,0.0,-2.0,-3.0,0.0,0.0,0.0,0,0.0,3.5340265,8.2517586,10.8018934,1.0856128,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-nme3_1_dft-nme3_1_dft-co_1_dft-cch_1_smi1_1_s_1,0.0,-4.0,0.0,0.0,0.0,0.0,0,0.0,5.2041247,18.2951027,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pme3_1_dft-pme3_1_dft-hicn_1_fluoride_1_smi1_1_s_1,0.0,-2.0,0.0,0.0,0.0,0.0,0,0.0,2.6115723,19.4467715,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-ime_1_dft-iz_1_dft-co_1_dft-itcn_1_smi1_1_s_1,0.0,-3.0,-2.0,-1.0,0.0,0.0,0,0.0,4.166579,5.8002477,10.3456384,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-sime_1_dft-sime_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,0.0,-4.0,0.0,0.0,0.0,0.0,0,0.0,7.1989391,7.9547269,29.7170829,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pph3_1_dft-sime_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,0.0,-4.0,0.0,-4.0,-3.0,0.0,0,0.0,3.933276,7.632403,20.2835787,9.9895864,2.9525138,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-phos_1_dft-sime_1_dft-co_1_dft-no2_1_smi1_1_s_1,0.0,-4.0,-2.0,0.0,0.0,0.0,0,0.0,6.7981696,8.1714338,17.9658219,1.2748785,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pet3_1_dft-iz_1_dft-co_1_fluoride_1_smi1_1_s_1,0.0,-1.0,-1.0,0.0,0.0,0.0,0,0.0,3.980153,12.9655336,13.4374521,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-py_1_dft-sime_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,0.0,-2.0,-2.0,0.0,0.0,0.0,0,0.0,4.3531086,6.180992,12.3958352,0.9025992,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-oxaz_1_dft-oxaz_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,0.0,-6.0,-1.0,0.0,0.0,0.0,0,0.0,3.9690104,8.9019271,7.2566328,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-iz_1_dft-iz_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,0.0,-4.0,-3.0,0.0,0.0,0.0,0,0.0,4.1019785,7.4896327,7.6579604,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-py_1_dft-py_1_dft-hicn_1_chloride_1_smi1_1_s_1,0.0,-4.0,-2.0,0.0,0.0,0.0,0,0.0,9.8137445,10.4669473,7.1165478,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pph3_1_dft-asme3_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,0.0,-4.0,-1.0,-5.0,-4.0,0.0,0,0.0,3.4677383,15.7263335,14.0888437,10.9271463,3.1869687,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pyz_1_dft-pet3_1_dft-co_1_dft-no2_1_smi1_1_s_1,0.0,-4.0,-1.0,0.0,0.0,0.0,0,0.0,7.080566,14.669581,16.0644475,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-asme3_1_dft-nme3_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,0.0,-4.0,0.0,0.0,0.0,0.0,0,0.0,4.3354457,19.5778557,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pet3_1_dft-py_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,0.0,-4.0,-2.0,0.0,0.0,0.0,0,0.0,3.9457451,11.6186176,15.1429016,0.9907988,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pph3_1_dft-asme3_1_dft-iacn_1_fluoride_1_smi1_1_s_1,0.0,-2.0,0.0,-5.0,-4.0,0.0,0,0.0,2.4761439,14.6791711,13.9993018,10.8599353,3.1704899,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pet3_1_dft-nme3_1_dft-co_1_dft-cn_1_smi1_1_s_1,0.0,-4.0,0.0,0.0,0.0,0.0,0,0.0,4.5248851,16.8230664,9.0527764,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-co_1_chloride_1_smi1_1_s_1,0.0,-2.0,0.0,0.0,0.0,0.0,0,0.0,4.2407048,16.6480287,3.354975,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-ime_1_dft-ime_1_dft-iacn_1_chloride_1_smi1_1_s_1,0.0,-2.0,0.0,-2.0,0.0,0.0,0,0.0,3.7667519,6.0801917,20.2856758,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pyz_1_dft-iz_1_dft-co_1_chloride_1_smi1_1_s_1,0.0,-3.0,-2.0,0.0,0.0,0.0,0,0.0,7.5709311,9.2199993,5.987775,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-ime_1_dft-nme3_1_dft-co_1_dft-itcn_1_smi1_1_s_1,0.0,-3.0,-1.0,-1.0,0.0,0.0,0,0.0,4.6444983,11.168374,8.0865882,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pet3_1_dft-ime_1_dft-iacn_1_fluoride_1_smi1_1_s_1,0.0,-2.0,0.0,-1.0,0.0,0.0,0,0.0,2.8387752,10.5427752,19.86612,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pet3_1_dft-py_1_dft-co_1_dft-oh_1_smi1_1_s_1,0.0,-1.0,-2.0,0.0,0.0,0.0,0,0.0,4.0819474,10.7346524,12.0116363,0.9759786,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pme3_1_dft-asme3_1_dft-co_1_dft-itcn_1_smi1_1_s_1,0.0,-4.0,-1.0,0.0,0.0,0.0,0,0.0,3.5284864,19.5408435,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-asme3_1_dft-nme3_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,0.0,-4.0,0.0,0.0,0.0,0.0,0,0.0,7.7855968,24.7293141,3.939413,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pyz_1_dft-pyz_1_dft-iacn_1_chloride_1_smi1_1_s_1,0.0,-4.0,-2.0,0.0,0.0,0.0,0,0.0,9.7946693,10.1471002,8.4529136,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pph3_1_dft-oxaz_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,0.0,-5.0,0.0,-4.0,-3.0,0.0,0,0.0,6.9859827,12.8489179,16.9684734,13.505289,3.831112,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-py_1_dft-sime_1_dft-co_1_dft-cn_1_smi1_1_s_1,0.0,-4.0,-2.0,0.0,0.0,0.0,0,0.0,4.3278135,5.348339,12.6533597,0.9198407,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-py_1_dft-sime_1_dft-co_1_dft-no2_1_smi1_1_s_1,0.0,-4.0,-2.0,-1.0,0.0,0.0,0,0.0,7.2961741,7.9183118,17.4794312,1.2413224,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
ir_tbp_1_dft-pme3_1_dft-pme3_1_dft-co_1_dft-icn_1_smi1_1_s_1,0.0,-3.0,-1.0,0.0,0.0,0.0,0,0.0,3.6724585,19.4802099,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
