id,Z-0_FA_AB,Z-1_FA_AB,Z-2_FA_AB,Z-3_FA_AB,Z-4_FA_AB,Z-5_FA_AB,Z-6_FA_AB,I-0_FA_AB,I-1_FA_AB,I-2_FA_AB,I-3_FA_AB,I-4_FA_AB,I-5_FA_AB,I-6_FA_AB,T-0_FA_AB,T-1_FA_AB,T-2_FA_AB,T-3_FA_AB,T-4_FA_AB,T-5_FA_AB,T-6_FA_AB,S-0_FA_AB,S-1_FA_AB,S-2_FA_AB,S-3_FA_AB,S-4_FA_AB,S-5_FA_AB,S-6_FA_AB,chi-0_FA_AB,chi-1_FA_AB,chi-2_FA_AB,chi-3_FA_AB,chi-4_FA_AB,chi-5_FA_AB,chi-6_FA_AB
ir_tbp_1_dft-pme3_1_dft-iz_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,2501.0,4140.2,6066.2,4287.0,3023.1,2486.9,879.4,227.5,394.1,522.8,713.2,636.9,651.4,446.7,621.6,934.8,1286.7,1374.4,1332.2,1170.1,512.6,162.389,258.709,346.5,394.108,367.798,327.801,164.064,570.339,963.042,1285.67,1738.159,1574.458,1550.204,1004.381
ir_tbp_1_dft-pet3_1_dft-phos_1_dft-co_1_bromide_1_smi1_1_s_1,2846.0,4638.6,7208.0,7830.9,4903.7,2269.8,1170.6,259.2,478.1,692.1,862.1,967.1,742.1,481.0,737.4,1170.2,1620.2,1861.8,1738.7,1269.1,796.5,185.926,315.227,447.972,524.764,505.908,341.224,206.305,629.84,1127.847,1644.324,2062.06,2312.923,1762.117,1108.869
ir_tbp_1_dft-pyz_1_dft-iz_1_dft-iacn_1_bromide_1_smi1_1_s_1,3198.3,5253.4,5854.6,4603.7,2573.0,1143.2,479.6,218.4,434.4,570.8,554.5,520.1,386.9,216.4,677.6,1176.1,1377.3,1235.9,1065.5,672.1,301.1,164.359,306.435,382.573,342.557,286.906,178.977,86.267,560.529,1127.019,1459.532,1396.584,1296.943,922.204,506.396
ir_tbp_1_dft-asme3_1_dft-phos_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,2773.2,4862.4,6311.2,4073.6,2453.6,1296.2,478.8,212.5,374.4,542.4,716.6,544.6,476.1,258.7,586.9,916.8,1324.9,1293.3,1053.1,785.9,351.7,156.447,260.243,360.411,375.282,281.691,208.787,98.373,518.756,884.627,1307.953,1711.569,1313.627,1105.663,585.952
ir_tbp_1_dft-pet3_1_dft-pme3_1_dft-co_1_dft-no2_1_smi1_1_s_1,3641.9,6118.1,8635.6,7646.2,4373.7,2056.5,503.5,297.1,610.9,886.1,1405.0,1366.0,1021.5,503.5,934.7,1610.7,2404.1,2999.9,2499.4,1525.0,503.5,212.508,399.893,568.833,747.454,634.616,396.953,156.092,737.839,1484.465,2181.161,3455.861,3284.642,2340.76,1107.747
ir_tbp_1_dft-ime_1_dft-nme3_1_dft-co_1_dft-icn_1_smi1_1_s_1,2356.0,3707.6,5872.8,5163.0,3053.0,2415.6,753.8,235.6,416.9,557.2,820.4,733.3,692.0,549.4,652.5,992.0,1429.7,1615.3,1464.9,1305.8,549.4,159.284,252.157,364.495,444.351,393.399,342.43,180.545,605.807,1056.732,1400.522,2028.931,1877.531,1696.129,1244.965
ir_tbp_1_dft-pet3_1_dft-phos_1_dft-hicn_1_bromide_1_smi1_1_s_1,2866.2,4662.4,7435.0,8023.6,4971.4,2388.9,1260.0,265.4,486.4,699.2,884.7,1002.1,826.3,558.4,751.8,1185.6,1649.9,1919.4,1857.9,1433.7,883.0,189.356,319.328,454.274,540.143,525.427,375.75,231.705,643.943,1145.654,1654.53,2106.535,2377.532,1936.285,1278.82
ir_tbp_1_dft-pyz_1_dft-pme3_1_dft-co_1_dft-itcn_1_smi1_1_s_1,2445.6,4051.1,5959.4,3797.0,2700.3,1929.7,615.5,210.8,358.1,511.2,702.6,567.0,479.9,226.7,568.8,869.3,1274.7,1298.3,1081.0,761.1,259.2,153.942,243.627,345.137,381.214,323.494,242.869,92.835,529.801,878.644,1272.452,1717.123,1414.461,1147.391,530.907
ir_tbp_1_dft-pyz_1_dft-phos_1_dft-iacn_1_bromide_1_smi1_1_s_1,2548.5,3644.7,5242.6,5620.3,3461.8,1805.6,1242.6,213.8,349.2,461.8,479.5,465.2,425.6,420.0,563.0,811.0,1066.1,1006.1,940.6,906.1,744.8,157.419,241.531,319.567,318.128,294.361,237.428,197.054,536.797,871.306,1143.582,1169.786,1164.576,1045.482,990.584
ir_tbp_1_dft-nme3_1_dft-nme3_1_dft-co_1_dft-cch_1_smi1_1_s_1,2180.1,3778.1,6635.3,2808.1,2327.8,614.9,0.0,213.3,394.0,567.1,920.3,703.3,614.9,0.0,607.3,961.0,1487.4,1623.7,1318.2,614.9,0.0,141.045,231.488,366.34,431.188,340.444,190.619,0.0,536.536,973.421,1385.149,2202.573,1705.332,1352.78,0.0
ir_tbp_1_dft-pme3_1_dft-pme3_1_dft-hicn_1_fluoride_1_smi1_1_s_1,2427.9,4233.9,6854.8,3128.5,1832.1,613.9,0.0,207.5,398.9,561.4,868.2,566.6,613.9,0.0,606.4,960.3,1429.6,1434.7,1180.5,613.9,0.0,147.907,257.423,364.176,406.517,276.127,190.303,0.0,501.149,932.865,1368.574,2088.434,1358.547,1350.539,0.0
ir_tbp_1_dft-ime_1_dft-iz_1_dft-co_1_dft-itcn_1_smi1_1_s_1,2373.7,3445.4,4652.3,5470.2,2888.1,2403.6,1470.0,219.6,361.8,468.4,571.5,613.0,546.8,378.4,581.4,866.0,1142.7,1269.5,1224.3,998.9,590.2,155.774,235.932,311.172,362.206,351.689,298.029,185.849,569.872,933.624,1199.441,1445.866,1571.042,1359.122,895.314
ir_tbp_1_dft-sime_1_dft-sime_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,3542.0,4882.3,5956.0,10234.5,5502.3,3296.4,2955.1,325.7,640.3,773.8,1041.9,1450.2,997.1,848.9,992.7,1559.9,2018.2,2778.7,2843.5,1914.9,2112.7,222.859,384.682,483.367,646.914,734.272,476.727,440.087,843.31,1658.524,2003.937,2635.998,3665.578,2457.508,2015.046
ir_tbp_1_dft-pph3_1_dft-sime_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,3469.9,5676.8,8105.5,11774.5,10688.1,8961.3,7220.4,422.6,731.3,1073.8,1336.0,1646.1,1988.6,1953.2,1154.0,1822.2,2668.4,3138.3,3791.8,4203.1,4020.2,290.5,470.833,693.527,844.669,1017.115,1127.916,1030.444,1054.708,1796.041,2628.238,3244.362,4037.119,4915.011,4736.283
ir_tbp_1_dft-phos_1_dft-sime_1_dft-co_1_dft-no2_1_smi1_1_s_1,3421.3,4854.9,5636.2,7168.8,4260.0,2093.6,1146.8,267.4,507.9,660.8,814.0,933.1,624.1,411.8,801.9,1298.1,1682.2,1986.0,1832.5,1112.6,746.7,195.141,339.269,432.65,498.783,500.302,301.068,188.022,689.242,1309.722,1699.237,2063.291,2360.747,1528.591,962.424
ir_tbp_1_dft-pet3_1_dft-iz_1_dft-co_1_fluoride_1_smi1_1_s_1,2897.4,4116.3,6152.1,6294.1,3110.0,1577.5,831.5,248.7,479.0,660.3,875.9,941.4,624.4,381.3,740.7,1195.0,1623.5,1937.9,1672.3,1064.2,578.7,174.92,300.424,404.27,489.945,441.15,270.571,153.113,624.466,1195.18,1625.066,2197.654,2305.782,1452.622,882.13
ir_tbp_1_dft-py_1_dft-sime_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,2371.0,3435.1,4838.0,6087.8,2958.6,2075.2,1243.1,240.6,419.6,568.0,683.2,719.7,630.2,496.5,660.1,1004.7,1379.3,1495.8,1406.6,1194.5,840.3,163.121,257.336,352.605,397.563,373.097,308.349,215.656,615.134,1062.94,1431.029,1687.398,1801.15,1520.889,1148.394
ir_tbp_1_dft-oxaz_1_dft-oxaz_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,2337.4,3695.1,5084.3,4408.7,2620.1,2215.1,1197.0,221.3,385.2,483.4,521.5,561.6,569.9,443.2,606.5,904.8,1119.4,1130.8,1204.3,1108.4,653.3,153.401,241.79,308.128,317.258,322.64,292.987,184.84,580.898,1006.381,1233.472,1337.456,1465.805,1439.652,1077.874
ir_tbp_1_dft-iz_1_dft-iz_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,2277.5,3365.9,4541.9,4169.2,2365.9,1969.0,1087.9,207.4,330.9,422.0,454.0,493.4,483.1,380.4,538.3,788.5,977.1,995.2,1045.2,949.8,588.0,146.544,218.738,277.443,288.146,292.042,260.672,166.693,544.026,862.933,1075.148,1166.318,1286.229,1216.412,923.449
ir_tbp_1_dft-py_1_dft-py_1_dft-hicn_1_chloride_1_smi1_1_s_1,3099.6,4850.1,5545.7,4289.7,2014.9,966.5,356.2,220.4,432.6,635.9,662.7,503.0,318.8,164.1,677.8,1205.8,1577.5,1383.5,937.9,551.0,240.9,165.205,305.211,415.223,381.812,265.833,151.229,67.007,558.27,1111.122,1608.927,1633.484,1229.091,754.707,374.484
ir_tbp_1_dft-pph3_1_dft-asme3_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,3919.6,7047.7,10019.8,11059.5,12257.9,10776.1,7667.4,424.5,738.0,1083.1,1429.1,1665.8,2160.9,2385.9,1162.5,1821.0,2710.9,3189.0,3940.6,4779.6,4305.4,298.234,489.334,717.699,875.164,1056.674,1245.195,1148.304,1048.008,1778.443,2615.271,3436.273,4104.12,5285.688,5659.566
ir_tbp_1_dft-pyz_1_dft-pet3_1_dft-co_1_dft-no2_1_smi1_1_s_1,3499.0,5340.2,7086.9,7602.8,4398.8,2218.9,1090.5,284.7,554.5,783.1,1087.9,1252.5,805.6,441.8,865.8,1450.0,2023.7,2552.1,2268.9,1301.8,698.9,204.07,363.107,499.295,627.779,607.988,356.09,188.392,726.191,1405.718,1969.274,2735.223,3094.938,1912.407,1029.556
ir_tbp_1_dft-asme3_1_dft-nme3_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,2644.3,4958.1,7217.3,3659.6,2335.7,613.7,0.0,216.5,403.8,582.8,929.8,716.6,613.7,0.0,620.2,986.6,1512.7,1646.4,1330.3,613.7,0.0,151.396,257.191,383.792,452.555,346.194,190.262,0.0,533.297,962.487,1405.738,2202.814,1738.077,1350.249,0.0
ir_tbp_1_dft-pet3_1_dft-py_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,2725.7,4538.1,6786.1,7482.7,4492.2,3317.5,1985.3,292.3,528.7,742.2,947.5,1174.6,1053.2,825.2,821.0,1270.9,1754.0,2154.0,2262.0,1933.0,1394.8,199.37,327.235,460.963,560.542,603.696,505.914,352.609,720.929,1268.853,1782.817,2290.85,2832.067,2510.861,1899.162
ir_tbp_1_dft-pph3_1_dft-asme3_1_dft-iacn_1_fluoride_1_smi1_1_s_1,3799.2,6575.2,9363.7,10439.7,11378.3,9678.8,6687.3,405.6,719.2,1046.4,1338.5,1472.4,1910.3,2179.7,1124.9,1765.6,2583.7,2905.0,3496.6,4307.2,3965.4,284.287,470.773,680.23,799.498,929.872,1095.459,1029.209,997.506,1737.533,2550.434,3243.38,3650.144,4670.6,5119.237
ir_tbp_1_dft-pet3_1_dft-nme3_1_dft-co_1_dft-cn_1_smi1_1_s_1,2577.0,4611.5,7467.6,6124.6,3849.8,2213.1,503.6,268.1,512.9,750.7,1109.0,1207.8,1010.1,503.6,781.0,1263.6,1859.7,2316.8,2217.9,1513.7,503.6,180.201,309.37,467.656,593.293,573.873,404.612,156.107,660.45,1223.335,1792.852,2658.482,2920.878,2339.157,1107.854
ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-co_1_chloride_1_smi1_1_s_1,3048.3,4852.1,6011.7,3927.2,1662.0,827.4,143.0,198.8,390.7,519.7,718.0,366.3,346.7,143.0,602.4,967.3,1334.4,1207.8,764.4,545.7,143.0,148.993,265.56,341.739,366.123,192.633,141.211,44.331,500.714,979.59,1297.951,1767.144,892.349,817.444,314.609
ir_tbp_1_dft-ime_1_dft-ime_1_dft-iacn_1_chloride_1_smi1_1_s_1,2570.7,3511.8,5047.3,8201.1,3906.2,2817.4,2556.5,267.3,470.3,550.6,718.1,837.1,720.7,722.6,737.6,1056.7,1373.1,1679.2,1605.7,1511.8,1668.7,181.787,283.348,363.267,463.408,464.391,377.436,378.054,682.197,1192.204,1402.004,1779.755,2085.894,1821.618,1718.118
ir_tbp_1_dft-pyz_1_dft-iz_1_dft-co_1_chloride_1_smi1_1_s_1,3006.8,4132.9,4650.8,3581.0,1559.9,669.6,281.0,192.5,369.4,480.2,493.0,347.3,203.6,105.6,588.3,985.1,1186.6,1034.0,664.4,364.9,159.9,147.861,262.947,321.829,296.252,190.716,99.351,45.803,503.434,992.521,1246.136,1262.43,878.262,492.175,251.252
ir_tbp_1_dft-ime_1_dft-nme3_1_dft-co_1_dft-itcn_1_smi1_1_s_1,2398.1,3751.2,5936.4,5267.0,3240.2,2762.5,990.7,236.4,417.3,557.5,821.6,735.5,697.3,552.7,653.7,992.7,1431.2,1618.6,1472.4,1315.2,552.7,161.632,254.444,366.607,449.888,403.418,361.015,192.953,604.224,1053.424,1397.731,2021.635,1865.746,1672.547,1227.093
ir_tbp_1_dft-pet3_1_dft-ime_1_dft-iacn_1_fluoride_1_smi1_1_s_1,2768.0,4315.7,6751.2,8898.9,4666.9,3590.8,2708.2,305.5,573.4,746.8,1000.7,1235.3,1096.3,1097.8,878.9,1338.2,1799.7,2297.7,2365.2,2259.5,1989.4,204.287,339.056,458.57,588.573,616.487,535.691,475.601,759.238,1398.185,1829.6,2469.731,3046.329,2641.913,2527.942
ir_tbp_1_dft-pet3_1_dft-py_1_dft-co_1_dft-oh_1_smi1_1_s_1,2569.5,4144.9,6320.7,6435.4,3663.5,2253.1,1175.4,260.2,478.4,699.9,883.6,1022.6,799.4,486.0,738.6,1178.3,1647.8,1938.1,1852.9,1333.4,801.4,178.087,297.956,426.198,498.5,493.856,358.14,207.834,644.649,1156.266,1695.884,2162.44,2480.971,1890.403,1119.807
ir_tbp_1_dft-pme3_1_dft-asme3_1_dft-co_1_dft-itcn_1_smi1_1_s_1,2883.1,5486.4,7664.9,4271.6,2847.3,1481.4,0.0,221.9,412.5,596.1,940.2,737.9,642.4,0.0,634.4,1008.6,1536.3,1678.1,1380.2,642.4,0.0,163.665,280.854,401.666,479.665,376.661,240.522,0.0,538.061,958.957,1431.45,2232.297,1797.229,1434.442,0.0
ir_tbp_1_dft-asme3_1_dft-nme3_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,3645.7,6263.1,8301.7,5669.9,2810.2,1329.1,335.9,262.6,533.4,730.9,1256.4,837.5,769.3,335.9,822.6,1377.8,2097.5,2331.3,1644.1,1105.2,335.9,187.771,344.321,484.271,613.248,396.248,285.502,104.116,665.375,1344.263,1840.858,3092.53,2004.834,1731.637,738.89
ir_tbp_1_dft-pyz_1_dft-pyz_1_dft-iacn_1_chloride_1_smi1_1_s_1,3150.2,4909.6,5572.6,4609.3,2402.3,1312.8,669.2,227.0,444.3,605.2,623.9,550.8,398.5,257.5,696.1,1186.8,1500.9,1375.2,1090.2,725.5,390.9,169.631,308.882,405.355,379.879,301.964,195.395,111.131,581.615,1157.028,1558.785,1572.721,1379.152,960.769,608.629
ir_tbp_1_dft-pph3_1_dft-oxaz_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,4201.7,6485.0,8612.7,10471.2,10880.0,8585.7,5831.4,406.1,734.0,1073.5,1333.5,1623.9,1852.5,1708.0,1166.7,1938.0,2757.3,3254.5,3880.6,4033.0,3255.9,289.927,495.437,706.045,843.369,1006.05,1050.896,854.87,1036.236,1877.78,2695.994,3346.731,4131.615,4635.507,4117.916
ir_tbp_1_dft-py_1_dft-sime_1_dft-co_1_dft-cn_1_smi1_1_s_1,2388.9,3581.0,4689.6,6157.1,3048.7,2297.0,1164.6,238.9,413.6,567.7,673.1,705.8,605.1,411.5,652.5,998.5,1369.0,1472.0,1374.0,1077.4,746.1,164.648,258.911,357.441,403.913,382.647,310.686,189.117,609.736,1043.268,1432.179,1662.318,1761.135,1516.22,964.203
ir_tbp_1_dft-py_1_dft-sime_1_dft-co_1_dft-no2_1_smi1_1_s_1,3312.4,4497.0,5338.9,7086.0,3997.3,2107.7,1170.3,267.4,507.3,656.6,810.5,933.4,619.6,415.7,801.5,1292.7,1671.7,1982.1,1830.6,1111.9,762.4,190.836,324.625,417.631,491.454,488.535,300.779,190.878,699.093,1339.09,1715.453,2067.342,2393.571,1521.405,972.372
ir_tbp_1_dft-pme3_1_dft-pme3_1_dft-co_1_dft-icn_1_smi1_1_s_1,2516.5,4606.3,7154.6,3515.1,2569.0,1026.6,0.0,218.2,408.5,588.2,929.3,712.7,635.0,0.0,626.7,996.7,1517.6,1642.0,1347.7,635.0,0.0,157.094,270.554,391.931,463.01,356.065,216.429,0.0,531.719,954.154,1416.441,2215.875,1763.318,1466.366,0.0
ir_tbp_1_dft-pme3_1_dft-py_1_dft-iacn_1_bromide_1_smi1_1_s_1,2567.9,4044.5,6390.7,5380.2,3116.2,1843.3,884.1,224.2,400.8,537.9,695.4,517.2,560.0,503.6,625.0,938.7,1297.5,1244.8,1106.6,1111.8,673.8,160.034,261.174,357.714,386.695,303.61,272.656,187.762,553.066,969.301,1314.357,1667.644,1266.881,1319.164,1135.928
ir_tbp_1_dft-py_1_dft-sime_1_dft-iacn_1_chloride_1_smi1_1_s_1,2501.1,3436.8,5069.7,7076.2,3640.6,2444.0,1923.6,254.8,452.2,574.1,674.9,732.9,624.8,656.6,707.0,1043.5,1377.1,1501.8,1405.8,1347.5,1293.6,174.102,275.001,364.205,417.406,407.529,334.943,309.011,646.645,1141.852,1440.388,1656.549,1836.388,1540.268,1537.162
ir_tbp_1_dft-asme3_1_dft-py_1_dft-co_1_fluoride_1_smi1_1_s_1,3013.7,4615.1,5787.5,3821.6,2049.4,1079.7,412.6,206.3,386.2,534.3,729.2,386.4,363.6,226.3,605.4,958.5,1364.9,1238.3,809.3,640.1,310.1,152.801,259.113,343.376,358.816,211.135,165.243,85.796,516.591,969.85,1343.923,1815.225,946.315,849.102,510.848
ir_tbp_1_dft-nme3_1_dft-oxaz_1_dft-co_1_dft-no2_1_smi1_1_s_1,3080.5,4525.8,6147.4,4017.2,1976.3,921.1,143.0,223.8,447.2,605.8,897.4,555.0,372.6,143.0,697.7,1183.0,1654.2,1673.2,1014.5,571.5,143.0,159.949,284.051,392.023,447.297,268.558,152.616,44.336,592.474,1199.778,1580.995,2281.127,1394.266,886.316,314.645
ir_tbp_1_dft-nme3_1_dft-oxaz_1_dft-co_1_dft-oh_1_smi1_1_s_1,2526.7,4113.8,5535.4,2898.3,1516.3,545.9,111.9,200.6,402.0,571.7,758.6,494.0,269.2,111.9,615.8,1049.0,1477.3,1344.4,808.8,409.1,111.9,139.399,249.843,354.337,357.183,220.422,105.216,34.691,516.778,1039.773,1460.275,1867.709,1217.47,616.305,246.192
ir_tbp_1_dft-phos_1_dft-sime_1_dft-iacn_1_chloride_1_smi1_1_s_1,2623.5,3731.3,5310.2,7265.4,4018.3,2454.1,1924.1,256.7,456.4,580.9,680.9,739.3,634.7,656.7,713.1,1054.4,1391.7,1514.7,1423.6,1357.4,1293.9,179.903,288.087,377.589,427.98,426.953,338.014,309.074,642.003,1128.876,1436.528,1654.711,1814.31,1561.997,1537.394
ir_tbp_1_dft-asme3_1_dft-asme3_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,3192.4,6272.4,7997.4,5334.4,3221.2,1388.5,335.8,239.2,452.3,624.1,961.4,799.7,772.7,335.8,691.4,1076.4,1585.5,1761.1,1572.5,1108.6,335.8,173.285,301.066,416.161,496.586,405.577,290.299,104.11,575.839,1045.731,1483.654,2254.066,1935.124,1747.033,738.848
ir_tbp_1_dft-pet3_1_dft-ime_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,2743.4,4585.4,6785.7,8325.9,4649.6,3490.7,1838.2,296.4,544.2,749.7,1034.2,1287.5,1134.4,840.5,840.6,1311.7,1836.0,2383.5,2465.9,2039.5,1383.2,200.966,333.297,470.571,612.577,653.425,531.886,344.369,734.996,1310.061,1811.603,2510.895,3103.34,2732.254,1919.009
ir_tbp_1_dft-nme3_1_dft-oxaz_1_dft-hicn_1_fluoride_1_smi1_1_s_1,2533.1,3996.9,5717.5,2902.7,1531.8,622.2,124.2,202.7,404.0,553.5,743.8,472.5,336.6,124.2,619.9,1032.7,1440.5,1312.2,855.8,491.8,124.2,140.849,248.2,346.834,349.644,220.578,127.696,38.491,521.934,1052.778,1425.684,1850.347,1164.295,763.202,273.161
ir_tbp_1_dft-asme3_1_dft-py_1_dft-co_1_bromide_1_smi1_1_s_1,3194.2,5172.8,6470.5,4980.7,2414.7,1168.8,413.6,209.4,389.5,540.2,741.2,401.0,367.1,227.3,612.8,969.8,1382.9,1265.6,828.9,645.6,311.1,158.168,273.306,362.855,392.174,224.913,168.711,86.102,521.308,960.844,1336.197,1800.116,966.006,854.057,513.023
ir_tbp_1_dft-pph3_1_dft-sime_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,3445.9,5521.2,8033.2,11637.0,10573.3,8509.3,6985.3,420.2,733.0,1071.0,1324.5,1624.2,1947.2,1945.7,1153.2,1821.2,2656.0,3104.8,3723.8,4147.4,4012.9,287.049,467.234,683.366,824.299,982.603,1078.412,1010.84,1051.218,1807.89,2631.76,3224.446,4019.591,4794.694,4694.433
ir_tbp_1_dft-pyz_1_dft-pyz_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,3201.2,5174.7,5876.9,4966.1,2961.1,1873.7,868.0,245.0,461.1,658.7,733.6,690.1,515.9,300.7,730.8,1255.6,1684.9,1639.5,1367.6,902.8,434.1,180.804,317.424,436.683,444.673,382.629,260.7,132.309,633.37,1201.572,1698.524,1871.251,1759.207,1276.932,731.267
ir_tbp_1_dft-pyz_1_dft-pyz_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,3115.5,5053.1,5756.2,4112.7,2406.6,1298.7,351.8,225.6,422.4,633.4,710.7,574.6,346.1,119.7,672.8,1191.6,1636.9,1499.6,1045.1,550.4,158.4,169.273,299.367,422.889,417.283,312.866,174.2,52.185,585.846,1106.745,1638.285,1812.066,1462.716,874.372,294.623
ir_tbp_1_dft-py_1_dft-sime_1_dft-co_1_chloride_1_smi1_1_s_1,2805.4,3493.7,4829.0,6466.0,3382.5,1535.2,1112.0,237.1,436.8,559.5,682.3,715.3,437.8,399.1,686.9,1051.5,1396.8,1564.2,1298.3,897.8,733.8,168.054,275.611,356.632,414.458,381.122,222.496,182.966,607.073,1126.486,1419.367,1693.516,1799.072,1052.744,930.588
ir_tbp_1_dft-pet3_1_dft-nme3_1_dft-iacn_1_chloride_1_smi1_1_s_1,2691.5,4475.7,7897.4,7268.9,4192.1,2801.8,1182.1,284.1,551.6,757.6,1095.8,1170.9,1176.9,902.2,835.7,1309.3,1853.5,2266.7,2347.8,2079.1,1070.2,189.714,325.805,475.538,603.854,579.377,498.425,303.199,697.509,1322.444,1808.789,2626.602,2811.918,2714.691,2004.452
ir_tbp_1_dft-pet3_1_dft-pme3_1_dft-co_1_dft-cn_1_smi1_1_s_1,2730.8,5037.7,7685.3,6397.0,4099.9,2222.6,503.5,270.5,520.1,762.4,1116.3,1218.1,1019.7,503.5,790.7,1282.5,1878.7,2334.4,2237.8,1523.2,503.5,187.786,328.581,481.261,608.33,588.463,407.584,156.092,653.634,1206.232,1801.122,2653.155,2920.758,2360.286,1107.75
ir_tbp_1_dft-asme3_1_dft-asme3_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,3253.4,6352.2,8371.8,5770.8,3585.3,1955.1,423.1,247.6,461.7,632.3,986.1,859.0,912.3,357.8,709.3,1094.0,1618.4,1845.1,1771.3,1270.0,357.8,179.052,307.278,424.378,517.395,447.427,356.28,114.174,603.128,1080.602,1514.568,2340.461,2089.414,2124.526,798.657
ir_tbp_1_dft-pph3_1_dft-iz_1_dft-co_1_dft-cch_1_smi1_1_s_1,3296.1,5368.8,7602.7,9290.2,9712.9,7819.1,5787.9,378.7,628.8,948.6,1113.4,1351.6,1659.4,1626.8,1007.5,1595.3,2313.5,2583.5,3168.0,3549.9,3084.0,266.184,422.851,622.221,714.494,865.081,962.901,837.82,947.363,1550.031,2319.876,2709.405,3361.819,4100.886,3925.709
ir_tbp_1_dft-pet3_1_dft-sime_1_dft-co_1_dft-no2_1_smi1_1_s_1,3667.3,5640.0,7513.9,9944.8,5872.4,3210.1,1920.1,327.9,662.0,902.8,1290.1,1638.1,1123.6,840.8,1016.5,1694.4,2350.8,3182.3,3062.7,2022.9,1488.4,227.654,412.377,561.139,751.69,796.412,502.852,351.313,831.108,1657.11,2263.467,3229.059,4043.061,2688.422,1925.316
ir_tbp_1_dft-pme3_1_dft-pme3_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,2506.7,4651.9,7277.8,3471.4,2446.2,731.3,0.0,224.3,416.9,597.4,956.3,774.9,731.3,0.0,641.2,1014.3,1553.7,1731.2,1506.3,731.3,0.0,159.581,273.939,398.883,476.421,374.478,226.714,0.0,537.099,957.154,1413.667,2224.258,1846.662,1608.938,0.0
ir_tbp_1_dft-asme3_1_dft-sime_1_dft-co_1_chloride_1_smi1_1_s_1,3227.1,5034.0,6272.6,6339.8,3746.3,1635.8,591.5,241.9,478.2,625.6,907.8,710.0,556.8,591.5,733.1,1159.8,1634.6,1774.1,1368.1,1204.2,591.5,174.269,308.362,402.54,487.917,376.46,263.231,183.359,603.359,1179.612,1560.957,2207.859,1740.072,1300.392,1301.258
ir_tbp_1_dft-pet3_1_dft-oxaz_1_dft-co_1_bromide_1_smi1_1_s_1,3095.4,4750.1,7071.9,7662.6,4199.5,1703.0,912.2,256.8,508.6,695.3,924.0,980.2,684.0,431.3,778.4,1260.9,1715.5,2030.5,1771.0,1173.8,630.3,182.378,324.692,437.572,539.344,480.597,290.665,167.442,641.779,1256.099,1692.069,2274.186,2363.022,1598.005,1003.506
ir_tbp_1_dft-ime_1_dft-ime_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,2537.0,3642.1,4979.9,7502.5,3656.6,2472.1,1727.7,254.6,439.4,547.3,731.6,830.5,752.2,559.5,694.0,1022.5,1383.4,1686.0,1644.1,1378.5,1143.6,174.941,271.769,361.082,459.078,454.684,359.429,271.565,648.129,1107.575,1382.768,1800.962,2025.43,1848.832,1312.573
ir_tbp_1_dft-pme3_1_dft-nme3_1_dft-co_1_dft-sh_1_smi1_1_s_1,2383.4,4148.3,6768.7,3341.2,1862.2,503.6,0.0,206.6,392.7,568.9,899.3,631.3,503.6,0.0,599.3,961.6,1468.2,1530.6,1134.9,503.6,0.0,144.566,247.506,374.298,434.231,285.788,156.101,0.0,506.56,935.863,1369.082,2114.979,1517.021,1107.816,0.0
ir_tbp_1_dft-pme3_1_dft-asme3_1_dft-co_1_dft-cn_1_smi1_1_s_1,2779.3,5362.6,7229.1,3793.1,2242.7,503.4,0.0,212.7,402.8,587.5,914.2,676.6,503.4,0.0,615.5,990.2,1501.7,1590.8,1180.0,503.4,0.0,155.559,272.349,391.296,453.265,322.172,156.054,0.0,512.429,927.525,1403.224,2155.388,1663.592,1107.48,0.0
ir_tbp_1_dft-ime_1_dft-nme3_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,2331.2,3728.1,5753.5,5055.3,2859.2,2093.2,540.0,235.4,417.0,559.3,823.9,740.9,684.8,540.0,652.4,994.2,1435.3,1626.6,1467.4,1286.8,540.0,158.411,251.531,364.63,443.887,389.152,324.523,167.405,598.805,1042.715,1392.41,2004.674,1852.877,1629.676,1188.039
