id,Z-0_MA_AB,Z-1_MA_AB,Z-2_MA_AB,Z-3_MA_AB,Z-4_MA_AB,Z-5_MA_AB,Z-6_MA_AB,I-0_MA_AB,I-1_MA_AB,I-2_MA_AB,I-3_MA_AB,I-4_MA_AB,I-5_MA_AB,I-6_MA_AB,T-0_MA_AB,T-1_MA_AB,T-2_MA_AB,T-3_MA_AB,T-4_MA_AB,T-5_MA_AB,T-6_MA_AB,S-0_MA_AB,S-1_MA_AB,S-2_MA_AB,S-3_MA_AB,S-4_MA_AB,S-5_MA_AB,S-6_MA_AB,chi-0_MA_AB,chi-1_MA_AB,chi-2_MA_AB,chi-3_MA_AB,chi-4_MA_AB,chi-5_MA_AB,chi-6_MA_AB
ir_tbp_1_dft-asme3_1_dft-asme3_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,1290.9,2629.2,4568.4,718.9,0.0,0.0,0.0,16.8,34.1,59.3,9.3,0.0,0.0,0.0,67.1,136.6,237.3,37.3,0.0,0.0,0.0,23.639,48.146,83.656,13.165,0.0,0.0,0.0,36.884,75.121,130.527,20.541,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-ime_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,1258.0,2212.6,3539.3,4403.2,0.0,0.0,0.0,16.3,28.7,46.0,57.2,0.0,0.0,0.0,65.4,114.9,183.9,228.7,0.0,0.0,0.0,23.036,40.517,64.81,80.63,0.0,0.0,0.0,35.943,63.218,101.123,125.806,0.0,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-oxaz_1_dft-hicn_1_fluoride_1_smi1_1_s_1,1615.3,2303.7,3404.5,478.7,0.0,0.0,0.0,21.0,29.9,44.2,6.2,0.0,0.0,0.0,104.9,149.6,221.1,31.1,0.0,0.0,0.0,29.579,42.186,62.341,8.766,0.0,0.0,0.0,46.152,65.821,97.27,13.678,0.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-py_1_dft-co_1_bromide_1_smi1_1_s_1,1684.4,1829.7,3307.6,1001.3,238.7,0.0,0.0,21.9,23.8,43.0,13.0,3.1,0.0,0.0,109.4,118.8,214.8,65.0,15.5,0.0,0.0,30.844,33.506,60.568,18.335,4.372,0.0,0.0,48.125,52.278,94.504,28.608,6.821,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-sime_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,1254.4,2038.9,2873.2,5981.6,3313.7,716.4,0.0,16.3,26.5,37.3,77.7,43.0,9.3,0.0,65.2,105.9,149.3,310.7,172.1,37.2,0.0,22.971,37.336,52.613,109.534,60.68,13.118,0.0,35.841,58.254,82.091,170.903,94.677,20.468,0.0
ir_tbp_1_dft-pyz_1_dft-pyz_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,1996.2,2992.3,2733.1,1711.7,0.0,0.0,0.0,25.9,38.9,35.5,22.2,0.0,0.0,0.0,155.5,233.2,213.0,133.4,0.0,0.0,0.0,36.553,54.793,50.048,31.344,0.0,0.0,0.0,57.034,85.493,78.089,48.905,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-pyz_1_dft-hicn_1_dft-icn_1_smi1_1_s_1,1995.8,2993.5,2703.0,992.7,0.0,0.0,0.0,25.9,38.9,35.1,12.9,0.0,0.0,0.0,155.5,233.3,210.6,77.4,0.0,0.0,0.0,36.547,54.816,49.496,18.179,0.0,0.0,0.0,57.023,85.529,77.228,28.364,0.0,0.0,0.0
ir_tbp_1_dft-py_1_dft-sime_1_dft-co_1_chloride_1_smi1_1_s_1,1645.8,1356.1,2218.7,3669.3,238.7,0.0,0.0,21.4,17.6,28.8,47.7,3.1,0.0,0.0,106.9,88.1,144.1,238.3,15.5,0.0,0.0,30.138,24.833,40.629,67.19,4.372,0.0,0.0,47.024,38.746,63.392,104.836,6.821,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-nme3_1_dft-iacn_1_chloride_1_smi1_1_s_1,1293.2,2098.5,4671.0,2873.3,0.0,0.0,0.0,16.8,27.3,60.7,37.3,0.0,0.0,0.0,67.2,109.0,242.6,149.3,0.0,0.0,0.0,23.68,38.427,85.533,52.615,0.0,0.0,0.0,36.948,59.957,133.456,82.094,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-pme3_1_dft-co_1_dft-cn_1_smi1_1_s_1,1278.7,2576.1,4406.6,2154.2,0.0,0.0,0.0,16.6,33.5,57.2,28.0,0.0,0.0,0.0,66.4,133.8,228.9,111.9,0.0,0.0,0.0,23.414,47.173,80.693,39.446,0.0,0.0,0.0,36.533,73.604,125.903,61.547,0.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-asme3_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,1288.3,2632.0,4893.2,718.9,0.0,0.0,0.0,16.7,34.2,63.5,9.3,0.0,0.0,0.0,66.9,136.7,254.2,37.3,0.0,0.0,0.0,23.591,48.197,89.604,13.164,0.0,0.0,0.0,36.809,75.201,139.807,20.539,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-iz_1_dft-co_1_dft-cch_1_smi1_1_s_1,1257.9,2209.4,2885.5,4121.2,3390.5,716.3,0.0,16.3,28.7,37.5,53.5,44.0,9.3,0.0,65.3,114.8,149.9,214.1,176.1,37.2,0.0,23.034,40.458,52.837,75.466,62.085,13.118,0.0,35.94,63.126,82.441,117.748,96.87,20.467,0.0
ir_tbp_1_dft-pet3_1_dft-sime_1_dft-co_1_dft-no2_1_smi1_1_s_1,2022.9,2459.9,3317.6,4822.5,0.0,0.0,0.0,26.3,31.9,43.1,62.6,0.0,0.0,0.0,157.6,191.7,258.5,375.8,0.0,0.0,0.0,37.042,45.045,60.75,88.308,0.0,0.0,0.0,57.796,70.283,94.787,137.786,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-pme3_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,1276.9,2581.5,4777.6,0.0,0.0,0.0,0.0,16.6,33.5,62.0,0.0,0.0,0.0,0.0,66.3,134.1,248.2,0.0,0.0,0.0,0.0,23.382,47.272,87.486,0.0,0.0,0.0,0.0,36.483,73.758,136.502,0.0,0.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-sime_1_dft-co_1_chloride_1_smi1_1_s_1,1673.2,1753.2,3217.4,2668.0,0.0,0.0,0.0,21.7,22.8,41.8,34.6,0.0,0.0,0.0,108.7,113.8,208.9,173.2,0.0,0.0,0.0,30.639,32.103,58.916,48.856,0.0,0.0,0.0,47.806,50.09,91.926,76.23,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-oxaz_1_dft-co_1_bromide_1_smi1_1_s_1,1677.2,1812.0,3500.0,2899.6,0.0,0.0,0.0,21.8,23.5,45.5,37.7,0.0,0.0,0.0,108.9,117.7,227.3,188.3,0.0,0.0,0.0,30.712,33.18,64.091,53.096,0.0,0.0,0.0,47.919,51.771,100.0,82.846,0.0,0.0,0.0
ir_tbp_1_dft-ime_1_dft-ime_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,1261.1,1701.7,2340.6,4497.8,0.0,0.0,0.0,16.4,22.1,30.4,58.4,0.0,0.0,0.0,65.5,88.4,121.6,233.7,0.0,0.0,0.0,23.093,31.162,42.86,82.363,0.0,0.0,0.0,36.031,48.621,66.874,128.51,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-nme3_1_dft-co_1_dft-sh_1_smi1_1_s_1,1296.0,2350.0,4308.2,0.0,0.0,0.0,0.0,16.8,30.5,56.0,0.0,0.0,0.0,0.0,67.3,122.1,223.8,0.0,0.0,0.0,0.0,23.732,43.033,78.89,0.0,0.0,0.0,0.0,37.029,67.143,123.091,0.0,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-asme3_1_dft-co_1_dft-cn_1_smi1_1_s_1,1284.1,2598.7,4306.9,0.0,0.0,0.0,0.0,16.7,33.7,55.9,0.0,0.0,0.0,0.0,66.7,135.0,223.7,0.0,0.0,0.0,0.0,23.515,47.587,78.866,0.0,0.0,0.0,0.0,36.69,74.25,123.053,0.0,0.0,0.0,0.0
ir_tbp_1_dft-ime_1_dft-nme3_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,1246.7,2125.8,3441.0,2248.4,0.0,0.0,0.0,16.2,27.6,44.7,29.2,0.0,0.0,0.0,64.8,110.4,178.8,116.8,0.0,0.0,0.0,22.829,38.927,63.011,41.173,0.0,0.0,0.0,35.619,60.737,98.315,64.241,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-phos_1_dft-iacn_1_chloride_1_smi1_1_s_1,1300.6,1865.2,2994.4,5034.2,3475.2,716.3,0.0,16.9,24.2,38.9,65.4,45.1,9.3,0.0,67.6,96.9,155.6,261.5,180.5,37.2,0.0,23.817,34.155,54.833,92.185,63.638,13.117,0.0,37.161,53.292,85.555,143.835,99.293,20.467,0.0
ir_tbp_1_dft-pyz_1_dft-oxaz_1_dft-hicn_1_bromide_1_smi1_1_s_1,2037.1,2674.1,2472.7,745.1,0.0,0.0,0.0,26.5,34.7,32.1,9.7,0.0,0.0,0.0,158.7,208.4,192.7,58.1,0.0,0.0,0.0,37.304,48.967,45.28,13.644,0.0,0.0,0.0,58.204,76.402,70.649,21.289,0.0,0.0,0.0
ir_tbp_1_dft-iz_1_dft-oxaz_1_dft-co_1_bromide_1_smi1_1_s_1,1653.5,1438.8,2319.4,1476.4,0.0,0.0,0.0,21.5,18.7,30.1,19.2,0.0,0.0,0.0,107.4,93.4,150.6,95.9,0.0,0.0,0.0,30.278,26.346,42.472,27.035,0.0,0.0,0.0,47.242,41.107,66.269,42.183,0.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-phos_1_dft-co_1_chloride_1_smi1_1_s_1,1306.2,1887.3,3308.2,1002.6,238.7,0.0,0.0,17.0,24.5,43.0,13.0,3.1,0.0,0.0,67.9,98.0,171.9,52.1,12.4,0.0,0.0,23.918,34.56,60.579,18.36,4.372,0.0,0.0,37.319,53.923,94.521,28.646,6.821,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-sime_1_dft-co_1_dft-itcn_1_smi1_1_s_1,1242.3,2121.0,3573.7,2667.7,0.0,0.0,0.0,16.1,27.5,46.4,34.6,0.0,0.0,0.0,64.5,110.2,185.6,138.6,0.0,0.0,0.0,22.749,38.839,65.44,48.851,0.0,0.0,0.0,35.494,60.6,102.105,76.221,0.0,0.0,0.0
ir_tbp_1_dft-phos_1_dft-py_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,1255.0,1898.1,2779.6,2003.9,477.5,0.0,0.0,16.3,24.7,36.1,26.0,6.2,0.0,0.0,65.2,98.6,144.4,104.1,24.8,0.0,0.0,22.982,34.758,50.899,36.695,8.743,0.0,0.0,35.858,54.233,79.416,57.254,13.642,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-oxaz_1_dft-hicn_1_fluoride_1_smi1_1_s_1,1248.4,1893.3,3733.0,2899.9,0.0,0.0,0.0,16.2,24.6,48.5,37.7,0.0,0.0,0.0,64.9,98.4,193.9,150.6,0.0,0.0,0.0,22.861,34.669,68.358,53.103,0.0,0.0,0.0,35.67,54.094,106.657,82.855,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-py_1_dft-iacn_1_dft-cn_1_smi1_1_s_1,1621.7,2413.0,2490.5,2216.4,238.7,0.0,0.0,21.1,31.3,32.3,28.8,3.1,0.0,0.0,105.3,156.7,161.7,143.9,15.5,0.0,0.0,29.696,44.185,45.605,40.587,4.371,0.0,0.0,46.334,68.942,71.157,63.327,6.821,0.0,0.0
ir_tbp_1_dft-phos_1_dft-sime_1_dft-co_1_iodide_1_smi1_1_s_1,1304.4,1490.2,2219.6,3670.7,238.7,0.0,0.0,16.9,19.4,28.8,47.7,3.1,0.0,0.0,67.8,77.4,115.3,190.7,12.4,0.0,0.0,23.886,27.288,40.645,67.217,4.372,0.0,0.0,37.269,42.577,63.418,104.878,6.821,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-py_1_dft-iacn_1_chloride_1_smi1_1_s_1,2035.3,2879.8,3419.2,957.5,0.0,0.0,0.0,26.4,37.4,44.4,12.4,0.0,0.0,0.0,158.6,224.4,266.4,74.6,0.0,0.0,0.0,37.27,52.734,62.611,17.534,0.0,0.0,0.0,58.151,82.279,97.691,27.358,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-iz_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,1254.9,2209.8,3235.6,4763.0,3236.5,716.3,0.0,16.3,28.7,42.0,61.9,42.0,9.3,0.0,65.2,114.8,168.1,247.4,168.1,37.2,0.0,22.978,40.465,59.249,87.218,59.265,13.117,0.0,35.853,63.137,92.445,136.085,92.47,20.467,0.0
ir_tbp_1_dft-pme3_1_dft-ime_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,1254.2,2210.4,3796.0,2248.4,0.0,0.0,0.0,16.3,28.7,49.3,29.2,0.0,0.0,0.0,65.2,114.8,197.2,116.8,0.0,0.0,0.0,22.967,40.475,69.512,41.173,0.0,0.0,0.0,35.835,63.153,108.459,64.241,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-iz_1_dft-co_1_dft-oh_1_smi1_1_s_1,1251.2,1958.0,2648.8,4121.4,3236.5,716.3,0.0,16.2,25.4,34.4,53.5,42.0,9.3,0.0,65.0,101.7,137.6,214.1,168.1,37.2,0.0,22.912,35.854,48.503,75.469,59.265,13.117,0.0,35.749,55.942,75.679,117.753,92.471,20.467,0.0
ir_tbp_1_dft-pph3_1_dft-pph3_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,2040.7,2832.6,3383.9,6702.8,6472.9,1432.7,0.0,26.5,36.8,43.9,87.0,84.1,18.6,0.0,159.0,220.7,263.7,522.3,504.4,111.6,0.0,37.368,51.87,61.965,122.74,118.53,26.234,0.0,58.304,80.932,96.684,191.51,184.94,40.933,0.0
ir_tbp_1_dft-pph3_1_dft-sime_1_dft-co_1_fluoride_1_smi1_1_s_1,1636.4,1727.1,2640.3,5981.3,3313.6,716.4,0.0,21.3,22.4,34.3,77.7,43.0,9.3,0.0,106.3,112.1,171.4,388.4,215.2,46.5,0.0,29.965,31.625,48.348,109.528,60.678,13.118,0.0,46.754,49.345,75.436,170.895,94.675,20.467,0.0
ir_tbp_1_dft-pyz_1_dft-phos_1_dft-co_1_dft-itcn_1_smi1_1_s_1,1250.9,1891.1,2588.0,1995.1,238.7,0.0,0.0,16.2,24.6,33.6,25.9,3.1,0.0,0.0,65.0,98.2,134.4,103.6,12.4,0.0,0.0,22.906,34.63,47.391,36.533,4.371,0.0,0.0,35.739,54.032,73.944,57.002,6.821,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-pme3_1_dft-co_1_dft-itcn_1_smi1_1_s_1,1275.9,2573.9,4084.5,3389.8,3390.3,716.3,0.0,16.6,33.4,53.0,44.0,44.0,9.3,0.0,66.3,133.7,212.2,176.1,176.1,37.2,0.0,23.364,47.132,74.795,62.073,62.083,13.117,0.0,36.454,73.54,116.701,96.851,96.867,20.466,0.0
ir_tbp_1_dft-oxaz_1_dft-py_1_dft-co_1_dft-cch_1_smi1_1_s_1,1619.2,2496.5,2561.8,1484.5,0.0,0.0,0.0,21.0,32.4,33.3,19.3,0.0,0.0,0.0,105.1,162.1,166.3,96.4,0.0,0.0,0.0,29.651,45.716,46.91,27.184,0.0,0.0,0.0,46.264,71.33,73.193,42.415,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-ime_1_dft-co_1_dft-no2_1_smi1_1_s_1,2023.4,2463.3,3307.2,4403.2,0.0,0.0,0.0,26.3,32.0,43.0,57.2,0.0,0.0,0.0,157.7,191.9,257.7,343.1,0.0,0.0,0.0,37.051,45.107,60.56,80.63,0.0,0.0,0.0,57.81,70.38,94.491,125.806,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-ime_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,1255.0,2041.0,2862.8,5639.8,3313.8,716.4,0.0,16.3,26.5,37.2,73.2,43.0,9.3,0.0,65.2,106.0,148.7,293.0,172.1,37.2,0.0,22.981,37.374,52.422,103.274,60.681,13.118,0.0,35.857,58.315,81.794,161.136,94.679,20.468,0.0
ir_tbp_1_dft-pyz_1_dft-oxaz_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,1618.6,2499.5,2821.0,1960.3,0.0,0.0,0.0,21.0,32.5,36.6,25.5,0.0,0.0,0.0,105.1,162.3,183.2,127.3,0.0,0.0,0.0,29.64,45.77,51.657,35.896,0.0,0.0,0.0,46.247,71.415,80.6,56.008,0.0,0.0,0.0
ir_tbp_1_dft-iz_1_dft-sime_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,1234.7,1837.7,2755.6,4118.1,0.0,0.0,0.0,16.0,23.9,35.8,53.5,0.0,0.0,0.0,64.1,95.5,143.1,213.9,0.0,0.0,0.0,22.609,33.652,50.46,75.41,0.0,0.0,0.0,35.276,52.506,78.731,117.661,0.0,0.0,0.0
ir_tbp_1_dft-asme3_1_dft-nme3_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,1270.8,2521.3,4926.1,718.9,0.0,0.0,0.0,16.5,32.7,64.0,9.3,0.0,0.0,0.0,66.0,131.0,255.9,37.3,0.0,0.0,0.0,23.27,46.17,90.204,13.164,0.0,0.0,0.0,36.308,72.038,140.744,20.54,0.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-phos_1_dft-co_1_dft-icn_1_smi1_1_s_1,1251.3,1891.9,2556.4,1995.1,238.7,0.0,0.0,16.3,24.6,33.2,25.9,3.1,0.0,0.0,65.0,98.3,132.8,103.6,12.4,0.0,0.0,22.914,34.644,46.812,36.533,4.371,0.0,0.0,35.752,54.054,73.039,57.002,6.821,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-iz_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,1257.3,2211.9,3696.6,731.3,0.0,0.0,0.0,16.3,28.7,48.0,9.5,0.0,0.0,0.0,65.3,114.9,192.0,38.0,0.0,0.0,0.0,23.023,40.503,67.69,13.39,0.0,0.0,0.0,35.923,63.197,105.616,20.893,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-phos_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,1273.1,2264.2,3927.2,1721.4,238.7,0.0,0.0,16.5,29.4,51.0,22.4,3.1,0.0,0.0,66.1,117.6,204.0,89.4,12.4,0.0,0.0,23.313,41.461,71.914,31.521,4.372,0.0,0.0,36.375,64.691,112.206,49.182,6.821,0.0,0.0
ir_tbp_1_dft-phos_1_dft-phos_1_dft-hicn_1_fluoride_1_smi1_1_s_1,1264.4,1552.3,2543.2,2005.5,477.5,0.0,0.0,16.4,20.2,33.0,26.0,6.2,0.0,0.0,65.7,80.6,132.1,104.2,24.8,0.0,0.0,23.152,28.425,46.569,36.723,8.744,0.0,0.0,36.124,44.351,72.662,57.299,13.643,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-pme3_1_dft-co_1_dft-cn_1_smi1_1_s_1,1258.8,2201.8,3308.5,992.7,0.0,0.0,0.0,16.3,28.6,43.0,12.9,0.0,0.0,0.0,65.4,114.4,171.9,51.6,0.0,0.0,0.0,23.05,40.319,60.584,18.177,0.0,0.0,0.0,35.965,62.909,94.528,28.362,0.0,0.0,0.0
ir_tbp_1_dft-phos_1_dft-sime_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,1252.0,1894.6,2808.1,3670.3,238.7,0.0,0.0,16.3,24.6,36.5,47.7,3.1,0.0,0.0,65.0,98.4,145.9,190.7,12.4,0.0,0.0,22.927,34.693,51.422,67.21,4.372,0.0,0.0,35.773,54.131,80.232,104.866,6.821,0.0,0.0
ir_tbp_1_dft-oxaz_1_dft-py_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,2771.7,3327.2,2511.6,1702.6,0.0,0.0,0.0,36.0,43.2,32.6,22.1,0.0,0.0,0.0,288.0,345.7,260.9,176.9,0.0,0.0,0.0,50.754,60.927,45.992,31.177,0.0,0.0,0.0,79.191,95.063,71.76,48.646,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-phos_1_dft-iacn_1_chloride_1_smi1_1_s_1,1301.6,1868.5,3671.4,3875.7,238.8,0.0,0.0,16.9,24.3,47.7,50.3,3.1,0.0,0.0,67.6,97.1,190.7,201.3,12.4,0.0,0.0,23.835,34.215,67.23,70.971,4.372,0.0,0.0,37.19,53.386,104.898,110.735,6.821,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-ime_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,1233.6,1840.1,2796.7,3241.4,0.0,0.0,0.0,16.0,23.9,36.3,42.1,0.0,0.0,0.0,64.1,95.6,145.3,168.4,0.0,0.0,0.0,22.59,33.695,51.213,59.355,0.0,0.0,0.0,35.247,52.574,79.907,92.611,0.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-pme3_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,1276.4,2582.1,4994.7,2154.3,0.0,0.0,0.0,16.6,33.5,64.9,28.0,0.0,0.0,0.0,66.3,134.1,259.5,111.9,0.0,0.0,0.0,23.374,47.283,91.461,39.448,0.0,0.0,0.0,36.469,73.775,142.705,61.55,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-py_1_dft-hicn_1_fluoride_1_smi1_1_s_1,1250.9,1807.3,3541.7,1001.4,238.7,0.0,0.0,16.2,23.5,46.0,13.0,3.1,0.0,0.0,65.0,93.9,184.0,52.0,12.4,0.0,0.0,22.905,33.095,64.854,18.338,4.372,0.0,0.0,35.739,51.637,101.19,28.612,6.821,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-phos_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,1274.8,2267.4,3808.4,1721.6,238.8,0.0,0.0,16.6,29.4,49.5,22.4,3.1,0.0,0.0,66.2,117.8,197.8,89.4,12.4,0.0,0.0,23.343,41.52,69.737,31.525,4.372,0.0,0.0,36.422,64.784,108.81,49.188,6.822,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-iz_1_dft-co_1_dft-cch_1_smi1_1_s_1,1256.9,2207.6,3463.7,731.2,0.0,0.0,0.0,16.3,28.7,45.0,9.5,0.0,0.0,0.0,65.3,114.7,179.9,38.0,0.0,0.0,0.0,23.016,40.424,63.426,13.39,0.0,0.0,0.0,35.912,63.074,98.962,20.892,0.0,0.0,0.0
ir_tbp_1_dft-phos_1_dft-phos_1_dft-iacn_1_bromide_1_smi1_1_s_1,1308.0,1551.9,2573.5,2723.8,477.5,0.0,0.0,17.0,20.2,33.4,35.4,6.2,0.0,0.0,67.9,80.6,133.7,141.5,24.8,0.0,0.0,23.951,28.417,47.124,49.878,8.744,0.0,0.0,37.371,44.339,73.527,77.823,13.643,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-pet3_1_dft-co_1_fluoride_1_smi1_1_s_1,1635.2,1729.8,3408.1,3147.0,0.0,0.0,0.0,21.2,22.5,44.3,40.9,0.0,0.0,0.0,106.2,112.3,221.3,204.4,0.0,0.0,0.0,29.944,31.675,62.409,57.627,0.0,0.0,0.0,46.721,49.422,97.375,89.914,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-pme3_1_dft-co_1_dft-sh_1_smi1_1_s_1,1304.1,2434.2,3729.7,3390.0,3313.4,716.3,0.0,16.9,31.6,48.4,44.0,43.0,9.3,0.0,67.7,126.5,193.8,176.1,172.1,37.2,0.0,23.88,44.575,68.297,62.077,60.674,13.117,0.0,37.259,69.55,106.563,96.858,94.668,20.466,0.0
ir_tbp_1_dft-pet3_1_dft-pet3_1_dft-hicn_1_fluoride_1_smi1_1_s_1,1273.1,2185.8,4739.1,4308.9,0.0,0.0,0.0,16.5,28.4,61.5,56.0,0.0,0.0,0.0,66.1,113.5,246.2,223.8,0.0,0.0,0.0,23.312,40.025,86.78,78.904,0.0,0.0,0.0,36.373,62.45,135.402,123.112,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-nme3_1_dft-co_1_dft-cch_1_smi1_1_s_1,1266.7,2496.2,3967.2,3389.9,3390.4,716.3,0.0,16.5,32.4,51.5,44.0,44.0,9.3,0.0,65.8,129.7,206.1,176.1,176.1,37.2,0.0,23.196,45.71,72.646,62.075,62.084,13.117,0.0,36.193,71.32,113.348,96.854,96.869,20.467,0.0
ir_tbp_1_dft-pme3_1_dft-ime_1_dft-co_1_bromide_1_smi1_1_s_1,1677.4,1728.5,3207.7,2248.8,0.0,0.0,0.0,21.8,22.4,41.7,29.2,0.0,0.0,0.0,108.9,112.2,208.3,146.0,0.0,0.0,0.0,30.715,31.652,58.737,41.18,0.0,0.0,0.0,47.925,49.386,91.647,64.252,0.0,0.0,0.0
ir_tbp_1_dft-ime_1_dft-py_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,1235.1,1840.4,2796.6,3249.7,238.7,0.0,0.0,16.0,23.9,36.3,42.2,3.1,0.0,0.0,64.2,95.6,145.3,168.8,12.4,0.0,0.0,22.617,33.702,51.211,59.508,4.372,0.0,0.0,35.29,52.584,79.904,92.85,6.821,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-oxaz_1_dft-hicn_1_dft-itcn_1_smi1_1_s_1,1613.0,2497.7,2908.2,1241.5,0.0,0.0,0.0,20.9,32.4,37.8,16.1,0.0,0.0,0.0,104.7,162.2,188.8,80.6,0.0,0.0,0.0,29.536,45.737,53.254,22.734,0.0,0.0,0.0,46.085,71.362,83.091,35.471,0.0,0.0,0.0
ir_tbp_1_dft-pph3_1_dft-sime_1_dft-iacn_1_dft-icn_1_smi1_1_s_1,1254.8,2208.2,3227.1,6700.0,3313.6,716.3,0.0,16.3,28.7,41.9,87.0,43.0,9.3,0.0,65.2,114.7,167.6,348.1,172.1,37.2,0.0,22.977,40.435,59.094,122.689,60.677,13.117,0.0,35.851,63.09,92.203,191.429,94.674,20.467,0.0
ir_tbp_1_dft-pyz_1_dft-pph3_1_dft-co_1_dft-sh_1_smi1_1_s_1,1282.0,2064.0,2653.9,4382.7,3313.3,716.3,0.0,16.6,26.8,34.5,56.9,43.0,9.3,0.0,66.6,107.2,137.9,227.7,172.1,37.2,0.0,23.475,37.796,48.597,80.254,60.673,13.117,0.0,36.627,58.972,75.825,125.219,94.667,20.466,0.0
ir_tbp_1_dft-pph3_1_dft-phos_1_dft-co_1_chloride_1_smi1_1_s_1,1300.3,1861.7,2731.0,4392.3,3475.1,716.3,0.0,16.9,24.2,35.5,57.0,45.1,9.3,0.0,67.5,96.7,141.9,228.2,180.5,37.2,0.0,23.81,34.091,50.009,80.431,63.634,13.117,0.0,37.15,53.191,78.028,125.495,99.287,20.466,0.0
ir_tbp_1_dft-pet3_1_dft-iz_1_dft-hicn_1_dft-cn_1_smi1_1_s_1,1258.7,2211.6,3558.2,2885.7,0.0,0.0,0.0,16.3,28.7,46.2,37.5,0.0,0.0,0.0,65.4,114.9,184.8,149.9,0.0,0.0,0.0,23.048,40.498,65.157,52.843,0.0,0.0,0.0,35.962,63.189,101.663,82.449,0.0,0.0,0.0
ir_tbp_1_dft-ime_1_dft-nme3_1_dft-co_1_dft-no2_1_smi1_1_s_1,2012.8,2376.7,3208.2,2248.8,0.0,0.0,0.0,26.1,30.9,41.7,29.2,0.0,0.0,0.0,156.8,185.2,250.0,175.2,0.0,0.0,0.0,36.858,43.522,58.748,41.178,0.0,0.0,0.0,57.509,67.907,91.663,64.25,0.0,0.0,0.0
