id,qnat-0_MR_AA,qnat-1_MR_AA,qnat-2_MR_AA,qnat-3_MR_AA,qnat-4_MR_AA,qnat-5_MR_AA,qnat-6_MR_AA,Vnat-0_MR_AA,Vnat-1_MR_AA,Vnat-2_MR_AA,Vnat-3_MR_AA,Vnat-4_MR_AA,Vnat-5_MR_AA,Vnat-6_MR_AA,Ns-0_MR_AA,Ns-1_MR_AA,Ns-2_MR_AA,Ns-3_MR_AA,Ns-4_MR_AA,Ns-5_MR_AA,Ns-6_MR_AA,Np-0_MR_AA,Np-1_MR_AA,Np-2_MR_AA,Np-3_MR_AA,Np-4_MR_AA,Np-5_MR_AA,Np-6_MR_AA,Nd-0_MR_AA,Nd-1_MR_AA,Nd-2_MR_AA,Nd-3_MR_AA,Nd-4_MR_AA,Nd-5_MR_AA,Nd-6_MR_AA,Nlp-0_MR_AA,Nlp-1_MR_AA,Nlp-2_MR_AA,Nlp-3_MR_AA,Nlp-4_MR_AA,Nlp-5_MR_AA,Nlp-6_MR_AA,LPde-0_MR_AA,LPde-1_MR_AA,LPde-2_MR_AA,LPde-3_MR_AA,LPde-4_MR_AA,LPde-5_MR_AA,LPde-6_MR_AA,LPe-0_MR_AA,LPe-1_MR_AA,LPe-2_MR_AA,LPe-3_MR_AA,LPe-4_MR_AA,LPe-5_MR_AA,LPe-6_MR_AA,LPocc-0_MR_AA,LPocc-1_MR_AA,LPocc-2_MR_AA,LPocc-3_MR_AA,LPocc-4_MR_AA,LPocc-5_MR_AA,LPocc-6_MR_AA,LPs-0_MR_AA,LPs-1_MR_AA,LPs-2_MR_AA,LPs-3_MR_AA,LPs-4_MR_AA,LPs-5_MR_AA,LPs-6_MR_AA,LPp-0_MR_AA,LPp-1_MR_AA,LPp-2_MR_AA,LPp-3_MR_AA,LPp-4_MR_AA,LPp-5_MR_AA,LPp-6_MR_AA,LPd-0_MR_AA,LPd-1_MR_AA,LPd-2_MR_AA,LPd-3_MR_AA,LPd-4_MR_AA,LPd-5_MR_AA,LPd-6_MR_AA,Nlv-0_MR_AA,Nlv-1_MR_AA,Nlv-2_MR_AA,Nlv-3_MR_AA,Nlv-4_MR_AA,Nlv-5_MR_AA,Nlv-6_MR_AA,LVde-0_MR_AA,LVde-1_MR_AA,LVde-2_MR_AA,LVde-3_MR_AA,LVde-4_MR_AA,LVde-5_MR_AA,LVde-6_MR_AA,LVe-0_MR_AA,LVe-1_MR_AA,LVe-2_MR_AA,LVe-3_MR_AA,LVe-4_MR_AA,LVe-5_MR_AA,LVe-6_MR_AA,LVocc-0_MR_AA,LVocc-1_MR_AA,LVocc-2_MR_AA,LVocc-3_MR_AA,LVocc-4_MR_AA,LVocc-5_MR_AA,LVocc-6_MR_AA,LVs-0_MR_AA,LVs-1_MR_AA,LVs-2_MR_AA,LVs-3_MR_AA,LVs-4_MR_AA,LVs-5_MR_AA,LVs-6_MR_AA,LVp-0_MR_AA,LVp-1_MR_AA,LVp-2_MR_AA,LVp-3_MR_AA,LVp-4_MR_AA,LVp-5_MR_AA,LVp-6_MR_AA,LVd-0_MR_AA,LVd-1_MR_AA,LVd-2_MR_AA,LVd-3_MR_AA,LVd-4_MR_AA,LVd-5_MR_AA,LVd-6_MR_AA,I-0_MR_AA,I-1_MR_AA,I-2_MR_AA,I-3_MR_AA,I-4_MR_AA,I-5_MR_AA,I-6_MR_AA
ir_tbp_1_dft-oxaz_1_dft-sime_1_dft-co_1_chloride_1_smi1_1_s_1,1.0,0.02451,0.126485,0.254552,-1.209155,0.0,0.0,1.0,9.308232,7.939973,47.79366,140.581707,0.0,0.0,1.0,2.751,2.789,6.922,11.586,0.0,0.0,1.0,0.029,0.023,0.0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1.0,5.0,4.0,9.0,12.0,0.0,0.0
ir_tbp_1_dft-oxaz_1_dft-sime_1_dft-co_1_chloride_1_smi1_1_s_1,1.0,0.02451,0.126485,0.254552,-1.209155,0.0,0.0,1.0,9.308232,7.939973,47.79366,140.581707,0.0,0.0,1.0,2.751,2.789,6.922,11.586,0.0,0.0,1.0,0.029,0.023,0.0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1.0,5.0,4.0,9.0,12.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-nme3_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,1.0,-0.097076,0.411849,-3.858022,-4.052395,0.0,0.0,1.0,8.064973,15.852818,189.02271,142.089425,0.0,0.0,1.0,2.234,5.158,16.86,10.983,0.0,0.0,1.0,0.012,0.023,0.0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1.0,4.0,8.0,20.0,12.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-nme3_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,1.0,-0.097076,0.411849,-3.858022,-4.052395,0.0,0.0,1.0,8.064973,15.852818,189.02271,142.089425,0.0,0.0,1.0,2.234,5.158,16.86,10.983,0.0,0.0,1.0,0.012,0.023,0.0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1.0,4.0,8.0,20.0,12.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-pme3_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,1.0,-1.328918,2.572005,-14.331002,-14.320073,0.0,0.0,1.0,12.03566,13.131123,195.684544,145.136515,0.0,0.0,1.0,3.151,4.341,17.276,11.296,0.0,0.0,1.0,0.037,0.037,0.0,0,0,0,1.0,3838.5,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1.0,6.0,7.0,19.0,12.0,0.0,0.0
ir_tbp_1_dft-pet3_1_dft-pme3_1_dft-iacn_1_dft-no2_1_smi1_1_s_1,1.0,-1.328918,2.572005,-14.331002,-14.320073,0.0,0.0,1.0,12.03566,13.131123,195.684544,145.136515,0.0,0.0,1.0,3.151,4.341,17.276,11.296,0.0,0.0,1.0,0.037,0.037,0.0,0,0,0,1.0,3838.5,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1.0,6.0,7.0,19.0,12.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-ime_1_dft-co_1_bromide_1_smi1_1_s_1,1.0,0.028361,-2.351409,-10.477193,-1.091258,0.0,0.0,1.0,9.309642,7.873182,37.040977,120.186943,0.0,0.0,1.0,2.74,2.81,6.497,10.275,0.0,0.0,1.0,0.014,0.011,0.0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1.0,5.0,4.0,8.0,11.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-ime_1_dft-co_1_bromide_1_smi1_1_s_1,1.0,0.028361,-2.351409,-10.477193,-1.091258,0.0,0.0,1.0,9.309642,7.873182,37.040977,120.186943,0.0,0.0,1.0,2.74,2.81,6.497,10.275,0.0,0.0,1.0,0.014,0.011,0.0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1.0,5.0,4.0,8.0,11.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-pet3_1_dft-iacn_1_bromide_1_smi1_1_s_1,1.0,-0.025327,-9.749291,-57.316563,-6.386225,0.0,0.0,1.0,7.693474,11.993584,110.428424,167.741193,0.0,0.0,1.0,2.171,4.107,12.108,13.903,0.0,0.0,1.0,0.012,0.017,0.0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1.0,4.0,6.0,14.0,15.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-pet3_1_dft-iacn_1_bromide_1_smi1_1_s_1,1.0,-0.025327,-9.749291,-57.316563,-6.386225,0.0,0.0,1.0,7.693474,11.993584,110.428424,167.741193,0.0,0.0,1.0,2.171,4.107,12.108,13.903,0.0,0.0,1.0,0.012,0.017,0.0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1.0,4.0,6.0,14.0,15.0,0.0,0.0
ir_tbp_1_dft-nme3_1_dft-phos_1_dft-hicn_1_chloride_1_smi1_1_s_1,1.0,-0.046123,0.642439,-2.202088,-0.237732,-0.237275,0.0,1.0,7.546038,11.620085,150.815298,25.948388,11.856915,0.0,1.0,2.141,3.83,13.215,2.645,0.947,0.0,1.0,0.012,0.017,0.0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1.0,4.0,6.0,14.0,3.0,1.0,0.0
ir_tbp_1_dft-nme3_1_dft-phos_1_dft-hicn_1_chloride_1_smi1_1_s_1,1.0,-0.046123,0.642439,-2.202088,-0.237732,-0.237275,0.0,1.0,7.546038,11.620085,150.815298,25.948388,11.856915,0.0,1.0,2.141,3.83,13.215,2.645,0.947,0.0,1.0,0.012,0.017,0.0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1.0,4.0,6.0,14.0,3.0,1.0,0.0
ir_tbp_1_dft-pyz_1_dft-phos_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,1.0,-0.024337,-1.04641,-3.198335,-0.155732,-0.063203,0.0,1.0,11.036824,10.063878,73.521864,50.986894,11.834199,0.0,1.0,3.061,3.343,8.106,4.979,0.934,0.0,1.0,0.017,0.015,0.0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1.0,6.0,5.0,9.0,6.0,1.0,0.0
ir_tbp_1_dft-pyz_1_dft-phos_1_dft-hicn_1_dft-no2_1_smi1_1_s_1,1.0,-0.024337,-1.04641,-3.198335,-0.155732,-0.063203,0.0,1.0,11.036824,10.063878,73.521864,50.986894,11.834199,0.0,1.0,3.061,3.343,8.106,4.979,0.934,0.0,1.0,0.017,0.015,0.0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1.0,6.0,5.0,9.0,6.0,1.0,0.0
ir_tbp_1_dft-oxaz_1_dft-phos_1_dft-co_1_dft-icn_1_smi1_1_s_1,1.0,0.000965,-0.031453,-0.017149,0.072502,0.023729,0.0,1.0,7.963151,12.740285,70.05334,49.185288,11.813813,0.0,1.0,2.147,4.224,7.716,4.414,0.921,0.0,1.0,0.013,0.019,0.0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1.0,4.0,6.0,10.0,5.0,1.0,0.0
ir_tbp_1_dft-oxaz_1_dft-phos_1_dft-co_1_dft-icn_1_smi1_1_s_1,1.0,0.000965,-0.031453,-0.017149,0.072502,0.023729,0.0,1.0,7.963151,12.740285,70.05334,49.185288,11.813813,0.0,1.0,2.147,4.224,7.716,4.414,0.921,0.0,1.0,0.013,0.019,0.0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1.0,4.0,6.0,10.0,5.0,1.0,0.0
ir_tbp_1_dft-pme3_1_dft-py_1_dft-iacn_1_fluoride_1_smi1_1_s_1,1.0,0.02833,0.930825,1.055402,0.536783,0.133148,0.0,1.0,6.933113,10.633241,128.032526,55.536965,10.843359,0.0,1.0,2.189,3.974,13.017,5.531,0.961,0.0,1.0,0.023,0.034,0.0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1.0,4.0,6.0,14.0,6.0,1.0,0.0
ir_tbp_1_dft-pme3_1_dft-py_1_dft-iacn_1_fluoride_1_smi1_1_s_1,1.0,0.02833,0.930825,1.055402,0.536783,0.133148,0.0,1.0,6.933113,10.633241,128.032526,55.536965,10.843359,0.0,1.0,2.189,3.974,13.017,5.531,0.961,0.0,1.0,0.023,0.034,0.0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1.0,4.0,6.0,14.0,6.0,1.0,0.0
ir_tbp_1_dft-ime_1_dft-ime_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,1.0,0.625025,-0.5043,-3.470939,3.861954,0.0,0.0,1.0,7.797668,22.350257,28.60089,172.394944,0.0,0.0,1.0,2.452,4.354,7.092,15.588,0.0,0.0,1.0,0.013,0.0,0.0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1.0,4.0,6.0,9.0,16.0,0.0,0.0
ir_tbp_1_dft-ime_1_dft-ime_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,1.0,0.625025,-0.5043,-3.470939,3.861954,0.0,0.0,1.0,7.797668,22.350257,28.60089,172.394944,0.0,0.0,1.0,2.452,4.354,7.092,15.588,0.0,0.0,1.0,0.013,0.0,0.0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1.0,4.0,6.0,9.0,16.0,0.0,0.0
ir_tbp_1_dft-iz_1_dft-py_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,1.0,5.161376,-1.579561,0.019286,1.282238,0.0,0.0,1.0,11.453944,44.341905,67.346811,39.038698,0.0,0.0,1.0,3.662,6.331,7.096,3.18,0.0,0.0,1.0,0.035,0.0,0.0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1.0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,1.0,6.0,8.0,8.0,3.0,0.0,0.0
ir_tbp_1_dft-iz_1_dft-py_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,1.0,5.161376,-1.579561,0.019286,1.282238,0.0,0.0,1.0,11.453944,44.341905,67.346811,39.038698,0.0,0.0,1.0,3.662,6.331,7.096,3.18,0.0,0.0,1.0,0.035,0.0,0.0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,1.0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,1.0,6.0,8.0,8.0,3.0,0.0,0.0
ir_tbp_1_dft-pyz_1_dft-py_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,1.0,7.436973,71.090058,-81.190517,3.1883,0.645039,0.0,1.0,9.875247,24.584487,68.118862,71.640282,11.666455,0.0,1.0,2.952,5.227,7.94,6.261,0.921,0.0,1.0,0.015,0.0,0.0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1.0,5.0,7.0,10.0,7.0,1.0,0.0
ir_tbp_1_dft-pyz_1_dft-py_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,1.0,7.436973,71.090058,-81.190517,3.1883,0.645039,0.0,1.0,9.875247,24.584487,68.118862,71.640282,11.666455,0.0,1.0,2.952,5.227,7.94,6.261,0.921,0.0,1.0,0.015,0.0,0.0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1.0,5.0,7.0,10.0,7.0,1.0,0.0
ir_tbp_1_dft-pme3_1_dft-nme3_1_dft-hicn_1_chloride_1_smi1_1_s_1,1.0,-0.099733,1.435063,-9.934288,0.0,0.0,0.0,1.0,7.703704,13.223778,232.990053,0.0,0.0,0.0,1.0,2.226,4.404,18.994,0.0,0.0,0.0,1.0,0.012,0.019,0.0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1.0,4.0,7.0,19.0,0.0,0.0,0.0
ir_tbp_1_dft-pme3_1_dft-nme3_1_dft-hicn_1_chloride_1_smi1_1_s_1,1.0,-0.099733,1.435063,-9.934288,0.0,0.0,0.0,1.0,7.703704,13.223778,232.990053,0.0,0.0,0.0,1.0,2.226,4.404,18.994,0.0,0.0,0.0,1.0,0.012,0.019,0.0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1.0,4.0,7.0,19.0,0.0,0.0,0.0
ir_tbp_1_dft-ime_1_dft-oxaz_1_dft-co_1_dft-cn_1_smi1_1_s_1,1.0,0.618026,0.752908,2.410035,-3.046499,0.0,0.0,1.0,8.965646,11.093989,48.466924,119.212736,0.0,0.0,1.0,2.518,3.737,7.181,9.884,0.0,0.0,1.0,0.014,0.016,0.0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0.0,0,0,0,0,0,1.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1.0,4.0,6.0,9.0,10.0,0.0,0.0
