id,qnat-0_FS_AA,qnat-1_FS_AA,qnat-2_FS_AA,qnat-3_FS_AA,qnat-4_FS_AA,qnat-5_FS_AA,qnat-6_FS_AA,Vnat-0_FS_AA,Vnat-1_FS_AA,Vnat-2_FS_AA,Vnat-3_FS_AA,Vnat-4_FS_AA,Vnat-5_FS_AA,Vnat-6_FS_AA,Ns-0_FS_AA,Ns-1_FS_AA,Ns-2_FS_AA,Ns-3_FS_AA,Ns-4_FS_AA,Ns-5_FS_AA,Ns-6_FS_AA,Np-0_FS_AA,Np-1_FS_AA,Np-2_FS_AA,Np-3_FS_AA,Np-4_FS_AA,Np-5_FS_AA,Np-6_FS_AA,Nd-0_FS_AA,Nd-1_FS_AA,Nd-2_FS_AA,Nd-3_FS_AA,Nd-4_FS_AA,Nd-5_FS_AA,Nd-6_FS_AA,Nlp-0_FS_AA,Nlp-1_FS_AA,Nlp-2_FS_AA,Nlp-3_FS_AA,Nlp-4_FS_AA,Nlp-5_FS_AA,Nlp-6_FS_AA,LPde-0_FS_AA,LPde-1_FS_AA,LPde-2_FS_AA,LPde-3_FS_AA,LPde-4_FS_AA,LPde-5_FS_AA,LPde-6_FS_AA,LPe-0_FS_AA,LPe-1_FS_AA,LPe-2_FS_AA,LPe-3_FS_AA,LPe-4_FS_AA,LPe-5_FS_AA,LPe-6_FS_AA,LPocc-0_FS_AA,LPocc-1_FS_AA,LPocc-2_FS_AA,LPocc-3_FS_AA,LPocc-4_FS_AA,LPocc-5_FS_AA,LPocc-6_FS_AA,LPs-0_FS_AA,LPs-1_FS_AA,LPs-2_FS_AA,LPs-3_FS_AA,LPs-4_FS_AA,LPs-5_FS_AA,LPs-6_FS_AA,LPp-0_FS_AA,LPp-1_FS_AA,LPp-2_FS_AA,LPp-3_FS_AA,LPp-4_FS_AA,LPp-5_FS_AA,LPp-6_FS_AA,LPd-0_FS_AA,LPd-1_FS_AA,LPd-2_FS_AA,LPd-3_FS_AA,LPd-4_FS_AA,LPd-5_FS_AA,LPd-6_FS_AA,Nlv-0_FS_AA,Nlv-1_FS_AA,Nlv-2_FS_AA,Nlv-3_FS_AA,Nlv-4_FS_AA,Nlv-5_FS_AA,Nlv-6_FS_AA,LVde-0_FS_AA,LVde-1_FS_AA,LVde-2_FS_AA,LVde-3_FS_AA,LVde-4_FS_AA,LVde-5_FS_AA,LVde-6_FS_AA,LVe-0_FS_AA,LVe-1_FS_AA,LVe-2_FS_AA,LVe-3_FS_AA,LVe-4_FS_AA,LVe-5_FS_AA,LVe-6_FS_AA,LVocc-0_FS_AA,LVocc-1_FS_AA,LVocc-2_FS_AA,LVocc-3_FS_AA,LVocc-4_FS_AA,LVocc-5_FS_AA,LVocc-6_FS_AA,LVs-0_FS_AA,LVs-1_FS_AA,LVs-2_FS_AA,LVs-3_FS_AA,LVs-4_FS_AA,LVs-5_FS_AA,LVs-6_FS_AA,LVp-0_FS_AA,LVp-1_FS_AA,LVp-2_FS_AA,LVp-3_FS_AA,LVp-4_FS_AA,LVp-5_FS_AA,LVp-6_FS_AA,LVd-0_FS_AA,LVd-1_FS_AA,LVd-2_FS_AA,LVd-3_FS_AA,LVd-4_FS_AA,LVd-5_FS_AA,LVd-6_FS_AA,I-0_FS_AA,I-1_FS_AA,I-2_FS_AA,I-3_FS_AA,I-4_FS_AA,I-5_FS_AA,I-6_FS_AA
ir_tbp_1_dft-pph3_1_dft-nme3_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,2e-05,-27.33868,-17.67888,-6.57572,10.96628,-90.06902,-75.2502,302.76532,859.8497,1339.73308,1863.58516,2289.51634,2913.8875,3283.32392,101.26,224.58,372.78,507.5,687.26,819.3,1036.78,185.32,569.86,835.26,1073.68,1355.32,1951.04,2204.1,17.04,68.12,136.32,289.54,256.02,153.18,51.0,12.0,44.0,96.0,160.0,168.0,132.0,60.0,0.25398,1.01592,2.03184,4.31766,3.8097,2.28582,0.76194,-0.92752,-3.1166,-8.32408,-6.5278,-10.5505,-13.26444,-7.69932,10.29262,35.20996,83.93768,104.61866,133.71348,130.79178,69.03606,1.5058,3.9316,9.1664,11.231,21.3522,21.7818,12.747,2.6286,8.6064,23.9096,15.0558,28.6636,39.4266,23.655,1.8654,7.4612,14.9224,31.7098,27.9812,16.7898,5.5974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,236.0,400.0,548.0,748.0,872.0,1144.0
ir_tbp_1_dft-pph3_1_dft-nme3_1_dft-iacn_1_dft-cch_1_smi1_1_s_1,2e-05,-27.33868,-17.67888,-6.57572,10.96628,-90.06902,-75.2502,302.76532,859.8497,1339.73308,1863.58516,2289.51634,2913.8875,3283.32392,101.26,224.58,372.78,507.5,687.26,819.3,1036.78,185.32,569.86,835.26,1073.68,1355.32,1951.04,2204.1,17.04,68.12,136.32,289.54,256.02,153.18,51.0,12.0,44.0,96.0,160.0,168.0,132.0,60.0,0.25398,1.01592,2.03184,4.31766,3.8097,2.28582,0.76194,-0.92752,-3.1166,-8.32408,-6.5278,-10.5505,-13.26444,-7.69932,10.29262,35.20996,83.93768,104.61866,133.71348,130.79178,69.03606,1.5058,3.9316,9.1664,11.231,21.3522,21.7818,12.747,2.6286,8.6064,23.9096,15.0558,28.6636,39.4266,23.655,1.8654,7.4612,14.9224,31.7098,27.9812,16.7898,5.5974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,236.0,400.0,548.0,748.0,872.0,1144.0
ir_tbp_1_dft-asme3_1_dft-nme3_1_dft-iacn_1_chloride_1_smi1_1_s_1,-4e-05,-26.1322,12.55062,-57.2972,39.07934,-71.20598,52.66188,167.36244,492.26024,742.08732,1228.597,1225.89554,1039.99488,629.18602,63.06,135.74,241.96,315.88,496.32,346.14,380.0,87.82,290.38,384.2,596.44,681.8,695.76,249.48,16.9,67.52,118.38,319.98,51.34,0.48,0.0,18.0,48.0,104.0,216.0,196.0,30.0,0.0,0.86068,1.14718,2.96404,7.17076,14.82492,2.29554,0.0,-1.22988,-3.70308,-9.68024,-10.42296,-13.94752,-2.83224,0.0,11.18644,33.16024,79.72332,115.60348,118.9606,21.70488,0.0,0.481,1.9234,4.9822,4.2886,3.7086,0.9702,0.0,3.6764,8.7068,26.1194,20.7074,54.759,11.0286,0.0,1.8424,7.369,12.896,35.0032,5.5304,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,132.0,248.0,316.0,516.0,348.0,468.0
ir_tbp_1_dft-asme3_1_dft-nme3_1_dft-iacn_1_chloride_1_smi1_1_s_1,-4e-05,-26.1322,12.55062,-57.2972,39.07934,-71.20598,52.66188,167.36244,492.26024,742.08732,1228.597,1225.89554,1039.99488,629.18602,63.06,135.74,241.96,315.88,496.32,346.14,380.0,87.82,290.38,384.2,596.44,681.8,695.76,249.48,16.9,67.52,118.38,319.98,51.34,0.48,0.0,18.0,48.0,104.0,216.0,196.0,30.0,0.0,0.86068,1.14718,2.96404,7.17076,14.82492,2.29554,0.0,-1.22988,-3.70308,-9.68024,-10.42296,-13.94752,-2.83224,0.0,11.18644,33.16024,79.72332,115.60348,118.9606,21.70488,0.0,0.481,1.9234,4.9822,4.2886,3.7086,0.9702,0.0,3.6764,8.7068,26.1194,20.7074,54.759,11.0286,0.0,1.8424,7.369,12.896,35.0032,5.5304,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,132.0,248.0,316.0,516.0,348.0,468.0
ir_tbp_1_dft-nme3_1_dft-py_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,2e-05,-16.21374,-16.65182,-30.51398,11.00042,12.20482,30.37738,163.33014,516.1654,865.14354,1231.3894,1207.70388,655.36642,230.72412,55.72,127.1,233.7,336.2,463.92,287.02,137.76,91.76,292.66,487.12,686.74,730.82,370.24,93.46,16.4,98.16,147.3,212.84,17.0,0.28,0.02,18.0,72.0,132.0,174.0,110.0,32.0,2.0,0.57022,1.5378,3.24846,5.05846,6.22078,0.47088,0.0,-1.69308,-5.58472,-12.35024,-12.15254,-11.00848,-7.45478,-0.54856,14.38336,51.12956,103.85298,117.9683,93.01798,47.7567,3.39192,1.2292,3.8716,7.0026,7.9944,7.202,8.8648,0.7114,4.9576,13.262,34.7002,32.4566,42.9574,19.1078,1.2864,1.8132,10.8664,16.2972,23.549,1.8406,0.0274,0.0022,2.0,4.0,12.0,16.0,24.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18264,-0.36528,-1.09584,-1.46112,-2.19168,-0.18264,0.0,1.56084,3.12168,9.36504,12.48672,18.73008,1.56084,0.0,0.0002,0.0004,0.0012,0.0016,0.0024,0.0002,0.0,1.9998,3.9996,11.9988,15.9984,23.9976,1.9998,0.0,0.0002,0.0004,0.0012,0.0016,0.0024,0.0002,0.0,60.0,128.0,236.0,340.0,492.0,328.0,176.0
ir_tbp_1_dft-nme3_1_dft-py_1_dft-hicn_1_dft-sh_1_smi1_1_s_1,2e-05,-16.21374,-16.65182,-30.51398,11.00042,12.20482,30.37738,163.33014,516.1654,865.14354,1231.3894,1207.70388,655.36642,230.72412,55.72,127.1,233.7,336.2,463.92,287.02,137.76,91.76,292.66,487.12,686.74,730.82,370.24,93.46,16.4,98.16,147.3,212.84,17.0,0.28,0.02,18.0,72.0,132.0,174.0,110.0,32.0,2.0,0.57022,1.5378,3.24846,5.05846,6.22078,0.47088,0.0,-1.69308,-5.58472,-12.35024,-12.15254,-11.00848,-7.45478,-0.54856,14.38336,51.12956,103.85298,117.9683,93.01798,47.7567,3.39192,1.2292,3.8716,7.0026,7.9944,7.202,8.8648,0.7114,4.9576,13.262,34.7002,32.4566,42.9574,19.1078,1.2864,1.8132,10.8664,16.2972,23.549,1.8406,0.0274,0.0022,2.0,4.0,12.0,16.0,24.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18264,-0.36528,-1.09584,-1.46112,-2.19168,-0.18264,0.0,1.56084,3.12168,9.36504,12.48672,18.73008,1.56084,0.0,0.0002,0.0004,0.0012,0.0016,0.0024,0.0002,0.0,1.9998,3.9996,11.9988,15.9984,23.9976,1.9998,0.0,0.0002,0.0004,0.0012,0.0016,0.0024,0.0002,0.0,60.0,128.0,236.0,340.0,492.0,328.0,176.0
ir_tbp_1_dft-pme3_1_dft-asme3_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,0.0,-26.82634,35.92566,-75.56656,36.3187,-75.74394,105.89248,153.81228,462.77342,665.83494,1202.41208,1183.48442,964.85314,288.82268,58.9,130.96,222.72,318.62,505.88,358.56,289.16,80.04,271.96,323.32,596.28,681.84,607.84,0.0,17.0,67.92,136.26,320.76,1.7,0.36,0.0,16.0,48.0,92.0,172.0,148.0,36.0,0.0,0.59466,1.40596,2.32558,5.46246,9.24046,0.0,0.0,-1.23786,-3.19088,-4.794,-9.69654,-11.30668,-9.38556,0.0,13.82206,40.9676,78.70172,125.0997,121.77576,61.93908,0.0,1.1622,3.194,5.4718,6.019,8.261,13.0824,0.0,4.9512,13.2656,27.4452,26.214,63.6844,22.878,0.0,1.8864,7.54,15.0824,35.7656,0.0508,0.0396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,124.0,228.0,316.0,532.0,388.0,396.0
ir_tbp_1_dft-pme3_1_dft-asme3_1_dft-hicn_1_dft-oh_1_smi1_1_s_1,0.0,-26.82634,35.92566,-75.56656,36.3187,-75.74394,105.89248,153.81228,462.77342,665.83494,1202.41208,1183.48442,964.85314,288.82268,58.9,130.96,222.72,318.62,505.88,358.56,289.16,80.04,271.96,323.32,596.28,681.84,607.84,0.0,17.0,67.92,136.26,320.76,1.7,0.36,0.0,16.0,48.0,92.0,172.0,148.0,36.0,0.0,0.59466,1.40596,2.32558,5.46246,9.24046,0.0,0.0,-1.23786,-3.19088,-4.794,-9.69654,-11.30668,-9.38556,0.0,13.82206,40.9676,78.70172,125.0997,121.77576,61.93908,0.0,1.1622,3.194,5.4718,6.019,8.261,13.0824,0.0,4.9512,13.2656,27.4452,26.214,63.6844,22.878,0.0,1.8864,7.54,15.0824,35.7656,0.0508,0.0396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,124.0,228.0,316.0,532.0,388.0,396.0
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,-2e-05,-22.78222,15.91202,-43.19434,13.80558,-37.45836,-14.5544,181.84638,525.05714,764.52624,1138.9486,1266.7786,1245.04242,979.62416,64.36,142.44,236.5,301.66,439.84,411.64,392.8,102.52,322.06,421.98,608.66,707.84,836.5,588.64,17.04,68.06,119.3,254.7,136.38,0.76,0.16,14.0,46.0,90.0,126.0,116.0,82.0,16.0,0.28356,1.13424,1.98492,4.2534,2.26848,0.0,0.0,-1.40626,-3.53836,-6.09238,-6.91278,-11.72336,-15.25476,-4.2912,15.96404,48.23592,96.42786,112.81298,133.52856,125.2746,26.49744,2.1328,5.1092,9.2682,11.335,21.3868,20.0656,5.3504,5.9906,17.389,39.6058,26.551,47.606,61.8966,10.632,1.8764,7.501,13.1246,28.111,15.0056,0.0378,0.0176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,140.0,244.0,308.0,472.0,416.0,448.0
ir_tbp_1_dft-asme3_1_dft-ime_1_dft-hicn_1_dft-cch_1_smi1_1_s_1,-2e-05,-22.78222,15.91202,-43.19434,13.80558,-37.45836,-14.5544,181.84638,525.05714,764.52624,1138.9486,1266.7786,1245.04242,979.62416,64.36,142.44,236.5,301.66,439.84,411.64,392.8,102.52,322.06,421.98,608.66,707.84,836.5,588.64,17.04,68.06,119.3,254.7,136.38,0.76,0.16,14.0,46.0,90.0,126.0,116.0,82.0,16.0,0.28356,1.13424,1.98492,4.2534,2.26848,0.0,0.0,-1.40626,-3.53836,-6.09238,-6.91278,-11.72336,-15.25476,-4.2912,15.96404,48.23592,96.42786,112.81298,133.52856,125.2746,26.49744,2.1328,5.1092,9.2682,11.335,21.3868,20.0656,5.3504,5.9906,17.389,39.6058,26.551,47.606,61.8966,10.632,1.8764,7.501,13.1246,28.111,15.0056,0.0378,0.0176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,140.0,244.0,308.0,472.0,416.0,448.0
ir_tbp_1_dft-pph3_1_dft-pme3_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,2e-05,-27.90768,6.8697,-24.16326,16.25416,-64.91206,-91.12208,314.59634,873.954,1332.03166,1904.5219,2345.11586,2986.53678,3475.18596,103.34,228.42,375.22,515.48,695.18,834.16,1071.14,195.0,579.7,824.38,1105.82,1402.32,2007.28,2360.66,17.24,68.76,137.8,291.06,257.72,155.58,52.9,18.0,50.0,96.0,190.0,210.0,156.0,138.0,0.7637,1.38554,2.21466,4.08018,4.77846,5.76046,9.52456,-1.24202,-2.91384,-5.70026,-10.55714,-16.58932,-13.71916,-10.55704,13.33598,36.85374,73.22246,140.99794,178.12572,125.26994,94.19636,1.247,3.2976,6.89,12.747,21.0242,15.4098,7.9278,4.8552,11.1226,21.953,39.0512,58.5484,41.5212,42.333,1.8978,7.5798,15.157,32.2018,28.4274,17.069,5.7392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,236.0,400.0,548.0,748.0,872.0,1144.0
ir_tbp_1_dft-pph3_1_dft-pme3_1_dft-iacn_1_dft-itcn_1_smi1_1_s_1,2e-05,-27.90768,6.8697,-24.16326,16.25416,-64.91206,-91.12208,314.59634,873.954,1332.03166,1904.5219,2345.11586,2986.53678,3475.18596,103.34,228.42,375.22,515.48,695.18,834.16,1071.14,195.0,579.7,824.38,1105.82,1402.32,2007.28,2360.66,17.24,68.76,137.8,291.06,257.72,155.58,52.9,18.0,50.0,96.0,190.0,210.0,156.0,138.0,0.7637,1.38554,2.21466,4.08018,4.77846,5.76046,9.52456,-1.24202,-2.91384,-5.70026,-10.55714,-16.58932,-13.71916,-10.55704,13.33598,36.85374,73.22246,140.99794,178.12572,125.26994,94.19636,1.247,3.2976,6.89,12.747,21.0242,15.4098,7.9278,4.8552,11.1226,21.953,39.0512,58.5484,41.5212,42.333,1.8978,7.5798,15.157,32.2018,28.4274,17.069,5.7392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,236.0,400.0,548.0,748.0,872.0,1144.0
ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-iacn_1_chloride_1_smi1_1_s_1,-8e-05,-18.55922,12.33594,-36.53102,17.55744,-25.96216,-3.67438,169.88746,476.87314,733.60322,1014.93988,1018.95072,860.6619,715.4496,59.62,129.6,231.92,273.16,365.62,275.66,297.62,95.38,287.44,412.14,515.5,579.7,586.98,418.62,16.86,67.3,101.2,251.38,84.42,0.88,0.5,22.0,54.0,108.0,192.0,192.0,62.0,40.0,1.19434,1.8242,4.5326,7.1373,13.04466,5.13508,3.1972,-1.85914,-4.47238,-10.55742,-11.91984,-15.0934,-6.12226,-5.853,14.73028,36.86324,79.92416,113.38176,121.99896,43.59652,35.4952,0.7666,2.4558,5.8144,6.0156,6.8806,1.829,0.002,5.3888,10.1704,27.1204,26.34,49.8946,22.162,19.982,1.8444,7.3736,11.0646,27.6432,9.2218,0.008,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,124.0,228.0,272.0,368.0,268.0,328.0
ir_tbp_1_dft-asme3_1_dft-oxaz_1_dft-iacn_1_chloride_1_smi1_1_s_1,-8e-05,-18.55922,12.33594,-36.53102,17.55744,-25.96216,-3.67438,169.88746,476.87314,733.60322,1014.93988,1018.95072,860.6619,715.4496,59.62,129.6,231.92,273.16,365.62,275.66,297.62,95.38,287.44,412.14,515.5,579.7,586.98,418.62,16.86,67.3,101.2,251.38,84.42,0.88,0.5,22.0,54.0,108.0,192.0,192.0,62.0,40.0,1.19434,1.8242,4.5326,7.1373,13.04466,5.13508,3.1972,-1.85914,-4.47238,-10.55742,-11.91984,-15.0934,-6.12226,-5.853,14.73028,36.86324,79.92416,113.38176,121.99896,43.59652,35.4952,0.7666,2.4558,5.8144,6.0156,6.8806,1.829,0.002,5.3888,10.1704,27.1204,26.34,49.8946,22.162,19.982,1.8444,7.3736,11.0646,27.6432,9.2218,0.008,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,124.0,228.0,272.0,368.0,268.0,328.0
ir_tbp_1_dft-py_1_dft-sime_1_dft-iacn_1_iodide_1_smi1_1_s_1,-2e-05,-18.11392,-12.527,-3.14142,-10.73544,-13.81038,-11.19758,203.24096,568.02298,877.1677,1046.6426,1244.12794,1213.28242,981.73726,67.1,145.74,252.46,293.44,343.02,397.68,322.76,120.08,357.48,544.32,607.38,639.06,802.12,661.3,16.66,66.54,83.3,149.86,265.94,17.14,0.3,22.0,58.0,110.0,148.0,236.0,182.0,32.0,0.74084,1.05722,2.43344,4.12604,7.40578,10.27154,0.63538,-2.00184,-5.5787,-12.99218,-12.43208,-15.56974,-17.21498,-5.42866,17.77856,49.49432,107.6101,114.56878,157.59666,143.23242,43.19546,0.7108,2.2734,4.6162,4.7618,6.0152,6.9096,0.2608,7.4588,18.4066,48.2294,42.7684,50.7098,71.2514,25.7342,1.8302,7.3194,9.1528,16.4686,29.2738,1.838,0.0038,2.0,6.0,14.0,26.0,10.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2259,-0.6777,-1.5813,-2.9367,-1.1295,-1.3554,-0.2259,1.55522,4.66566,10.88654,20.21786,7.7761,9.33132,1.55522,0.0006,0.0018,0.0042,0.0078,0.003,0.0036,0.0006,1.9978,5.9934,13.9846,25.9714,9.989,11.9868,1.9978,0.0016,0.0048,0.0112,0.0208,0.008,0.0096,0.0016,72.0,148.0,260.0,304.0,356.0,388.0,348.0
ir_tbp_1_dft-py_1_dft-sime_1_dft-iacn_1_iodide_1_smi1_1_s_1,-2e-05,-18.11392,-12.527,-3.14142,-10.73544,-13.81038,-11.19758,203.24096,568.02298,877.1677,1046.6426,1244.12794,1213.28242,981.73726,67.1,145.74,252.46,293.44,343.02,397.68,322.76,120.08,357.48,544.32,607.38,639.06,802.12,661.3,16.66,66.54,83.3,149.86,265.94,17.14,0.3,22.0,58.0,110.0,148.0,236.0,182.0,32.0,0.74084,1.05722,2.43344,4.12604,7.40578,10.27154,0.63538,-2.00184,-5.5787,-12.99218,-12.43208,-15.56974,-17.21498,-5.42866,17.77856,49.49432,107.6101,114.56878,157.59666,143.23242,43.19546,0.7108,2.2734,4.6162,4.7618,6.0152,6.9096,0.2608,7.4588,18.4066,48.2294,42.7684,50.7098,71.2514,25.7342,1.8302,7.3194,9.1528,16.4686,29.2738,1.838,0.0038,2.0,6.0,14.0,26.0,10.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2259,-0.6777,-1.5813,-2.9367,-1.1295,-1.3554,-0.2259,1.55522,4.66566,10.88654,20.21786,7.7761,9.33132,1.55522,0.0006,0.0018,0.0042,0.0078,0.003,0.0036,0.0006,1.9978,5.9934,13.9846,25.9714,9.989,11.9868,1.9978,0.0016,0.0048,0.0112,0.0208,0.008,0.0096,0.0016,72.0,148.0,260.0,304.0,356.0,388.0,348.0
ir_tbp_1_dft-pet3_1_dft-oxaz_1_dft-co_1_chloride_1_smi1_1_s_1,2e-05,-24.02276,-3.92892,-5.6906,-42.84012,2.378,27.91858,195.1492,579.44338,915.3205,1217.62944,1627.95852,1302.1713,731.38116,68.88,152.42,285.08,359.88,503.04,506.14,333.1,109.92,344.78,548.58,626.4,944.36,798.62,399.24,16.94,84.38,85.2,235.98,185.54,0.9,0.54,24.0,66.0,116.0,184.0,262.0,140.0,36.0,1.20576,2.00376,5.26446,6.45342,13.29846,9.37542,2.90304,-2.91612,-6.92564,-14.709,-16.05242,-30.80356,-22.75162,-5.41098,18.66816,48.70378,95.06332,121.81094,197.23286,126.8187,31.878,1.8644,4.8074,9.6248,10.6994,22.5254,17.5682,0.0144,6.2866,11.956,33.1312,27.443,61.1442,50.4142,17.9712,1.8492,9.2376,9.245,25.8604,20.3326,0.0176,0.0144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,148.0,280.0,372.0,488.0,524.0,384.0
